2.594954	2.184588	1.17107222805	2.036193	2.135925	2.286906	2.058992	2.218294	2.25282	2.930893	0.234858504336	4.03272351723e-05	0.0014231286714
2.594954	2.184588	1.17107222805	2.036193	2.135925	2.286906	2.058992	2.23908698082	2.25282	2.930893	0.234858504336	6.31724096199e-05	0.00142674007115
2.594954	2.188154	1.16019413647	2.062289	2.135841	2.276882	2.018032	2.20192	2.282736	2.918285	0.234675148849	9.33652237871e-05	0.00135344179991
2.594954	2.188154	1.16019413647	2.062289	2.14095698536	2.276882	2.018032	2.20192	2.26658825146	2.918285	0.235023324471	1.419216665e-05	0.00143357690361
2.594954	2.189112	1.04876135838	2.088913	2.144417	2.25492373019	2.01592	2.341856	2.18805198712	2.918301	0.234993310833	5.60773317512e-05	0.000506554996792
2.594954	2.189112	1.04876135838	2.088913	2.144417	2.279226	2.16085114542	2.341856	2.196124	2.918301	0.235626189149	4.13862970497e-05	0.000464182074212
2.594954	2.189112	1.04876135838	2.10510019953	2.144417	2.279226	2.16085114542	2.341856	2.196124	2.918301	0.235607432143	6.45264807178e-05	0.000454505776086
2.595103	2.156922	1.043725	2.31267235911	2.434666	2.325052	2.597246	2.108673	2.34357	2.261208	0.244231505244	0.000591022432526	1.77686422639e-06
2.595103	2.156922	1.043725	2.318293	2.434666	2.325052	2.597246	2.108673	2.34357	2.261208	0.244231505244	0.000591022432526	1.77686422639e-06
2.595113	1.894656	1.029484	2.230412	1.94844	2.124906	2.187887	2.134953	2.024487	8.840524	0.236645412149	0.00075676667754	7.90852446568e-06
2.595146	2.087068	1.039497	2.070429	2.258067	2.253861	2.113197	2.158087	2.28528	3.512349	0.235982812997	0.000492943539774	1.58607865612e-05
2.595254	2.193073	1.39596	2.123145	2.141021	2.33006667355	2.023556	2.369814	2.362036	3.065869	0.234959007867	2.26033358956e-05	0.00110473924048
2.595254	2.193073	1.45143154151	2.123145	2.141021	2.33006667355	2.023556	2.369814	2.362036	3.065869	0.234959007867	3.37266691622e-05	0.00109540718323
2.59526	2.023846	1.56837	2.021518	2.220369	2.247205	2.099388	2.113793	2.089334	11.314304	0.236417652548	0.00124377384119	5.78674887413e-06
2.595268	2.12419	1.041447	2.309539	1.957104	2.285372	2.507498	2.13447555916	2.217606	3.003662	0.240610065891	0.000506142549426	5.05788192705e-06
