1.735358	1.34740319629	1.417295	1.752279	1.430596	1.434855	1.436055	0.00113916461925	0.000420833641859	0.0135016419474
1.735853	1.592761	1.379834	1.615496	1.484625	1.391456	1.443313	0.000728602357975	0.0154996872814	3.5593172814e-05
1.738456	1.613711	1.618437	1.762634	1.422666	1.411573	1.451817	0.000221538400605	0.00824409396464	0.00411289080148
1.7400385644	1.643281	1.344972	1.631892	1.656501	1.383669	1.441535	0.000173217282943	0.0184655306292	0.000545864780937
1.740862	1.379057	1.348282	1.763197	1.414419	1.427321	1.430029	0.000758981639052	0.00207133076472	0.0117452063259
1.74291046843	1.37726471913	1.34827961265	1.763197	1.406675	1.427241	1.430037	0.000731955409026	0.0020275412006	0.0117465274668
1.74291046843	1.37726471913	1.36409505283	1.763197	1.406675	1.427241	1.430037	0.000731955409026	0.0020275412006	0.011746529584
1.754312	1.493703	1.52153	1.687617	1.43185671742	1.433356	1.451583	0.000768979107677	0.00207303804593	0.0122310050697
1.754312	1.493703	1.52153	1.687617	1.43467344758	1.433356	1.451583	0.000768979107677	0.00207303804593	0.0122310050697
1.754312	1.493703	1.52153	1.687617	1.43652	1.433356	1.451583	0.000768979107677	0.00207303804593	0.0122310050697
1.76022559683	1.613615	1.62067857682	1.77487	1.460426	1.40748469752	1.451817	0.000286680119917	0.00882356999896	0.00105669180394
1.761501	1.34648241213	1.63218533352	1.676438	1.655708	1.410169	1.340232	0.00103646967929	0.0114089055447	4.48693877958e-05
1.762013	1.346995	1.623876	1.67694	1.65366	1.410809	1.33988	0.00103646967929	0.0114089055447	4.48715050086e-05
1.763638	1.512563	1.373622	1.625444	1.420159	1.303805	1.342779	9.23874603211e-05	0.051404470979	0.0159612865578
1.764316	1.49335408316	1.330266	1.720385	1.43651984139	1.43309997699	1.452095	0.000760403322137	0.0021349279896	0.0115575746807
1.764316	1.494439	1.330266	1.720385	1.41627678009	1.43309997699	1.452095	0.000739277763898	0.00213091767798	0.0115232906515
1.764316	1.494439	1.330266	1.720385	1.428525	1.43309997699	1.452095	0.000749203932798	0.0021330567774	0.0115405417026
1.764316	1.494439	1.330266	1.720385	1.429702751	1.43309997699	1.452095	0.000749203932798	0.0021330567774	0.0115405417026
1.764316	1.494439	1.330266	1.720385	1.43651984139	1.43309997699	1.452095	0.000760403322137	0.0021349279896	0.0115575746807
1.764316	1.494439	1.33861997522	1.720385	1.428525	1.43309997699	1.452095	0.000749203932798	0.0021330567774	0.0115405374681
1.764316	1.499611	1.339772	1.681473	1.428429	1.434124	1.452351	0.000731773810987	0.00208509097152	0.0118133996376
1.764573	1.328219	1.60929339538	1.67695	1.72001416118	1.41284962525	1.33886	0.00136018913881	0.0113738583	3.77005018508e-06
1.764573	1.328219	1.6227	1.67695	1.72001416118	1.41284962525	1.33886	0.00136018913881	0.0113738642975	3.77005018508e-06
1.764573	1.328219	1.6239665786	1.67695	1.72001416118	1.41284962525	1.33886	0.00136018913881	0.0113738642975	3.77005018508e-06
1.764573	1.348103	1.5907	1.67695	1.656484	1.40853501357	1.339176	0.00100284653503	0.0114107667611	4.69421392651e-05
1.764573	1.348103	1.5907	1.67695	1.656484	1.411765	1.339176	0.00100284653503	0.0114107667611	4.69421392651e-05
1.76711269514	1.39336655101	1.373054	1.767665	1.48637475478	1.424123	1.423511	0.000310443218787	0.00127463618175	0.0163794636374
1.77025394155	1.390069	1.376734	1.752261	1.453439	1.434875	1.434775	0.000579643743948	0.00118866837513	0.0148722006898
1.779899	1.387317	1.33155	1.751939	1.74327699726	1.439035	1.434637	0.000902163088248	0.00222356667175	0.0112355677645
1.77995861391	1.512563	1.373622	1.625444	1.420159	1.303805	1.342779	8.90404732187e-05	0.051190063247	0.0154874797082
1.78066738396	1.368444	1.364904	1.72033562404	1.733869	1.404839	1.4053184598	0.000486057757308	0.00954699143071	0.000268861343014
1.78066738396	1.368444	1.364904	1.72033562404	1.733869	1.404839	1.405459	0.000486057757308	0.00954699143071	0.000268861343014
