2.228009	2.021941	1.741812	1.862558	1.834347	1.8168	1.986894	1.633558	1.674501	0.966298	6.110739	0.845401	0.00748394186527	0.00181468493614	0.00251584766898
2.228009	2.021941	1.74182	2.04652520718	1.83979355592	1.8168	1.986942	1.62985006015	1.674557	3.72905	6.102547	0.845753	0.00673961180272	0.00188856356621	0.00240061933135
2.228009	2.021941	1.74182	2.04652520718	1.83979355592	1.8168	1.986942	1.633558	1.674557	3.72905	6.102547	0.845753	0.00673961180272	0.00188856356621	0.00240061933135
2.228009	2.021941	1.74182	2.04652520718	1.83979355592	1.8168	1.986942	1.633558	1.67646293133	3.72905	6.102547	0.845753	0.00673961180272	0.00188856356621	0.00240061933135
2.228009	2.021941	1.74182	2.04652520718	1.842731	1.8168	1.986942	1.633558	1.674557	3.72905	6.102547	0.845753	0.00673961180272	0.00188856356621	0.00240061933135
2.228009	2.153309	1.80248035379	1.862558	1.842731	1.811216	1.986894	1.631058	1.609021	0.704154	5.062163	0.845497	0.00932979647995	0.000307961360008	0.00372385969773
2.228013	1.97848967323	1.896624	1.862558	1.834541	1.81756	1.913212	1.633558	2.035001	0.179866	5.46707736039	0.845749	0.00721341654207	0.00107630120949	0.00324837865235
2.228013	2.020447	1.896752	1.862558	1.848877	1.81756	1.914478	1.633558	2.035001	0.966298	6.102867	0.845749	0.00745244964908	0.00123694293626	0.00295860567927
2.228013	2.020703	1.896624	1.840526	1.82496284579	1.817656	1.912238	1.633558	1.903685	0.958362	6.102867	0.845717	0.00763686284909	0.00129897498595	0.00284818546089
2.228013	2.020703	1.896624	1.840526	1.848941	1.817656	1.912238	1.633558	1.903685	0.958362	6.102867	0.845717	0.00775001810492	0.00138489519322	0.00272157657273
2.228013	2.020703	1.896624	1.862558	1.834541	1.81756	1.913212	1.633558	2.035001	0.179866	5.46707736039	0.845749	0.00776974702688	0.00116253173426	0.00321373532062
