2.674786	2.04440529142	1.72634436212	2.482764	2.28058480578	2.104991	2.208118	2.59363	2.5330124397	4.322703	3.716234	5.976253	4.313279	0.411845014838	0.0830854685177	0.0790511393906
2.674786	2.04563185922	1.72634436212	2.482764	2.23313507301	2.104991	2.208118	2.59363	2.5330124397	4.322703	3.716234	5.976253	4.79409355754	0.411853569491	0.0744096579117	0.068297018561
2.674798	2.005856	1.72718319239	2.55902	2.233123	2.104991	2.43002283194	2.593608	2.537128	4.311759	2.84697561316	5.965821	6.270143	0.428747710932	0.0575533557864	0.0539356519186
2.674798	2.005856	1.72718319239	2.55902	2.233123	2.104991	2.43002283194	2.593608	2.55554513925	4.311759	2.84697561316	5.965821	6.270143	0.428747710932	0.0563458768678	0.0531695131525
2.674798	2.005856	1.738888	2.55902	2.18464103087	2.104991	2.43002283194	2.593608	2.537128	4.311759	2.84697561316	5.965821	6.270143	0.428769784619	0.055550809424	0.0527796135036
2.674798	2.005856	1.738888	2.55902	2.233123	2.104991	2.429062	2.593608	2.537128	4.311759	2.84697561316	5.965821	6.270143	0.428747710932	0.055514905587	0.0528686936843
2.674798	2.005856	1.738888	2.55902	2.233123	2.104991	2.43002283194	2.593608	2.537128	4.311759	2.84697561316	5.965821	6.270143	0.428747710932	0.055514905587	0.0528686936843
2.674798	2.005856	1.77824404162	2.55902	2.233123	2.104991	2.429062	2.593608	2.537128	4.311759	2.84697561316	5.965821	6.270143	0.428747710932	0.0590417252602	0.0525848857592
2.67503	2.027758	1.761242	2.464332	2.243527	2.071875	2.244394	2.61155	2.22545293854	3.090755	3.591242	0.133954	4.463295	0.519216437579	0.0268965890069	0.000275752087872
2.675182	2.005856	1.830916	2.55907	2.229267	2.104991	2.390878	2.620232	2.53868	4.289247	2.11212	5.965821	6.270143	0.407601078348	0.0904703067401	0.0856326068462
2.67707496919	2.039356	1.815988	2.692424	2.321447	2.168099	2.258654	2.475254	2.200881	3.443679	0.189914	1.674228	3.807807	0.572448680181	0.000728227175079	5.23656699957e-06
2.681036	1.98199	1.847892	2.478153	2.5100948772	2.269088	2.375934	2.072928	2.548384	3.442054	3.210923	0.033602	6.140858	0.600284874598	3.22102975688e-05	0.000877452460087
2.681036	1.98199	1.847892	2.478153	2.5100948772	2.27787011889	2.375934	2.072928	2.548384	3.442054	3.210923	0.033602	6.140858	0.599440689631	4.99401756384e-05	0.000892357891664
2.681036	1.98199	1.847892	2.478153	2.51709987947	2.269088	2.375934	2.072928	2.548384	3.442054	3.210923	0.033602	6.140858	0.600284874598	3.22102975688e-05	0.000877452460087
2.683222	2.027758	1.761226	2.478668	2.698151	2.071899	2.25361	2.67875	2.189765	3.672387	3.599278	0.131906	3.414719	0.516462847264	0.0272523728689	0.00022099414876
2.68356720336	2.038624	1.725815	2.482764	2.212151	2.104991	2.208118	2.59363	2.570632	3.73552605642	3.716234	5.976253	4.313279	0.409620356057	0.0860374932163	0.0823217180472
2.6847367993	2.06317416398	1.81430653261	2.495054	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.931991698217	0.000281450185119	3.85193864458e-05
2.6847367993	2.06317416398	1.815996	2.495054	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.931991698217	0.000281450185119	3.85193864458e-05
2.685039	1.995222	1.994013	2.511451	2.465072	2.542269	2.239866	2.06025860988	2.62022	7.534035	4.517377	0.176062	7.806171	0.396440227381	0.141569743857	0.136358480487
2.685059	2.06498	1.804732	2.59468	2.157872	2.525667	2.652171	2.047281	2.620221	7.856864	3.307979	4.222162	10.958261	0.937926135908	7.56947833284e-05	0.000171858227006
2.685073	2.06279	1.816028	2.495054	2.150608	2.540603	2.651023	2.047281	2.620221	7.594744	3.307979	4.36757	10.958773	0.9343253268	0.000196747485643	3.64581873911e-05
2.685074	2.088892	1.764764	2.590202	2.322725	2.153656	2.25439	2.606972	2.194171	4.280571	0.16193	0.587762	3.814455	0.473746147004	0.00639402579879	0.00311802575777
2.685075	1.974742	2.001949	2.511453	2.465138	2.5178870114	2.23985	2.115376	2.62022	7.635828	4.518081	0.175314	7.813051	0.394035081934	0.14376746899	0.138575519552
2.685075	1.974742	2.001949	2.511453	2.465138	2.541757	2.23985	2.115376	2.62022	7.51325460199	4.518081	0.175314	7.813051	0.394369893749	0.142994413782	0.137515986925
2.685075	1.974742	2.001949	2.511453	2.465138	2.541757	2.23985	2.115376	2.62022	7.635828	4.518081	0.175314	7.813051	0.394558190056	0.142966050981	0.13748805488
2.685075	1.982934	2.002397	2.576989	2.682226	2.541309	2.23985	2.115376	2.62022	7.513255	4.520065	0.175314	7.813051	0.3950184371	0.142768364092	0.137346023717
2.685075	2.06317416398	1.815996	2.47209416179	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.932816921764	0.000300320496314	5.78831018383e-05
2.685075	2.06317416398	1.815996	2.495054	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.931991698217	0.000281450185119	3.85193864458e-05
2.685075	2.06317416398	1.815996	2.495054	2.157936	2.540603	2.641259	2.047153	2.62785595853	7.59472	3.307979	4.369618	10.958773	0.931991698217	1.51329890941e-05	0.000244950726676
2.685075	2.064852	1.77397058001	2.48520520187	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.934895086738	9.81886279304e-05	9.57066523327e-05
2.685075	2.064852	1.77397058001	2.495054	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.934895086738	9.81886279304e-05	9.57066523327e-05
2.685075	2.064852	1.77397058001	2.53160078943	2.157936	2.540603	2.641259	2.047153	2.620221	7.59472	3.307979	4.369618	10.958773	0.932568324199	1.98844463048e-05	0.000181590130919
