%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_RC_9    DAKOTA_EP_1    DAKOTA_EP_2    DAKOTA_EP_3       obj_fn_1       obj_fn_2       obj_fn_3 
28           NO_ID    2.249505202     2.28969943    1.759249946     2.20663709    1.971617674    2.019359395    2.586833094    2.283594378    2.562644104    2.610568381     1.28332682    11.36051808            100            100            100 
29           NO_ID    2.251946199    2.161297725    1.908174628    2.102291115     1.80549822    2.006703564    2.586127787    2.395547405    2.306598253    0.836522397    10.74789843     6.59782911            100            100            100 
30           NO_ID    2.257214622    2.495238094    1.439484819    2.139674004    1.924861867    2.040363617    2.518422258    2.469637265    2.614451953   0.6533720012    6.659189162    3.502643669            100            100            100 
31           NO_ID    2.258854335    2.126931951    1.814374133    1.862340404    2.091190954    2.564167111    2.055572017    2.214639588    2.067830518    5.574129098      3.1019183    8.643610629            100            100            100 
32           NO_ID    2.260043934    2.477407217    1.872730825     1.70252098    1.690410037    2.572863476    2.227953404    2.094217511    2.345227058    9.551588879    3.328523505    5.339994575            100            100            100 
33           NO_ID    2.260125898    2.494003992    1.686514625    1.851735603    1.651695927    2.439733113    2.610121665    2.658037324    2.349442701   0.4590998983    5.017609289    7.222551889            100            100            100 
34           NO_ID     2.26033171    2.126086521    1.515595101    2.113788215    1.502119204    2.185087454    2.698113263    2.290307709    2.188627373    8.099261249   0.5627152419    9.493134894            100            100            100 
35           NO_ID    2.261786676    2.373858004    1.804919994    2.210983976    2.014729562    2.146781841    2.698124556    2.329505869    2.664708775    9.369841871    3.576429769    4.028933909            100            100            100 
36           NO_ID    2.268283463    2.214541176    1.534809708    2.015854245    1.516692952    2.438543165    2.027656684    2.444857034    2.653314841    8.433014814    2.433939218    11.60355687  0.07566209603  0.07047909122  0.06681176583 
37           NO_ID     2.26836172    2.410151689    1.335427496    1.989985389    1.701075794    2.079689801    2.681459807    2.342639684    2.288289771    10.94304905    11.82331095     7.41953713            100            100            100 
38           NO_ID    2.269371432    2.183233278    2.000997291    1.831114935    1.561905032    2.304303979    2.563659781    2.474454721    2.422659553     10.0411059    6.745214456    9.795210632  0.08000746172   0.0737803328  0.07027308374 
39           NO_ID     2.27004757    2.145133173    1.895844611    2.138385712    1.783209245    2.494384684    2.175653496    2.466407864    2.621594667    3.203612383    1.358145521     9.25209019   0.1806145879  0.07361786874  0.06994698526 
40           NO_ID    2.272094438    2.120889084    1.728965929     1.82576153    1.590494055    2.605663206    2.372018114    2.686529333    2.431940815    5.277510644    2.265462226    4.151641786   0.3195738756   0.0203787603  0.01937286109 
41           NO_ID    2.276498059    2.109833382    1.620918859    2.299459443    1.737023094    2.254758927    2.567875833    2.206833295    2.097648803   0.6272501464    10.92588174      5.3289552            100            100            100 
42           NO_ID     2.27717947    2.219199982    2.050725395    1.997474389    1.623871339    2.423141237    2.346951325    2.306863489    2.615198705    3.683008334   0.2202714813    1.951904996  0.08010810438  0.00397001461 0.0004179152185 
43           NO_ID    2.277290014    2.441146082    1.690428511    2.033982394     1.99649134    2.294206974    2.327500822    2.568177712    2.132916788     11.3297644    2.806521972   0.3501212766            100            100            100 
44           NO_ID    2.280172763    2.147983446    1.546532036    1.934570651     1.75563708    2.547189221    2.686596082    2.411409335    2.504632183    1.945607622   0.9553625458    10.54147684   0.3067820133  0.07329939937  0.06948616301 
45           NO_ID    2.280571987    2.199010162    1.681132367    1.927524604    1.626982272     2.21881291    2.420562364    2.308111638    2.102248261    2.845492547    11.25779426    7.853837453  0.08126109981  0.06843758757  0.06516786335 
46           NO_ID    2.280832911    2.475681693    1.445025938    1.995131554    1.594531971      2.3795637    2.282419409    2.256251601    2.487304793    8.097751265  0.05139436575    9.766614535            100            100            100 
47           NO_ID    2.282900841    2.336164557    1.614222455    2.216672008     1.87979646    2.072877966    2.137185125    2.574572283    2.091041024    6.205813897    4.130568564     11.2750203            100            100            100 
48           NO_ID     2.28372075    2.186988755    1.849858895    1.941462685    1.996481768    2.251737802    2.435926661    2.170394247    2.077921088    1.796339064    9.075262018     3.93020408            100            100            100 
49           NO_ID    2.289557225    2.473759416    1.796078991    1.892236637    1.530894579    2.478565983    2.096895786    2.420684953    2.459775866    11.51241636    2.988045474    2.357740448            100            100            100 
50           NO_ID    2.292978853    2.396832046    1.846342984    2.047372364    1.831576816    2.255572471    2.007894595    2.151982821    2.657242928    3.887472685    8.948966418    10.05220251            100            100            100 
51           NO_ID    2.293208176    2.350869406    1.436669782    1.879260357    1.713691015     2.64964372    2.362567254    2.058074002    2.657548278    3.124330777    7.036089273    5.823355137            100            100            100 
52           NO_ID    2.293911724    2.110378891    1.556937926      2.0140379    1.985715851    2.063112396    2.097112849    2.593256756    2.002417807   0.6557246282    11.72031994    3.314704317   0.4433453883   0.0159893764  0.01474383581 
53           NO_ID    2.295965837    2.168328558    1.709303902    2.285229819    1.531085229    2.490248232    2.057267976    2.330955471    2.619443001    9.775092355    6.408890451    4.431056049   0.0758677881  0.02599956667  0.02507099281 
54           NO_ID     2.29714077    2.172691419    1.312827306    1.968129107    2.029809081    2.306941842    2.656116553    2.043490709     2.26102082    6.688897209    4.590287751    5.092534217            100            100            100 
55           NO_ID    2.299314462    2.278684612    1.356975406     2.21753413    1.884656307    2.584548423    2.240834565    2.686297015    2.275097364    9.726574949    8.186097609    5.187888647  0.08806412417  0.03880521936  0.03766227812 
56           NO_ID    2.301286749    2.331625109    1.936028053    2.061314931    1.753853374    2.490953075    2.319498443    2.508183039    2.505474761    6.307975182    9.437977194    8.876827971            100            100            100 
57           NO_ID     2.30260838    2.179321083    1.719790832    2.000054797    1.693786203    2.377998245    2.697087451    2.438445891    2.448207102    3.597265716    7.096466396    7.352739799  0.07270812369   0.0682661693  0.06467532138 
58           NO_ID    2.304260215    2.161566339    1.517085046    2.082925489    1.570640904    2.300355854    2.104273015    2.662433619    2.396614957    4.271032637    2.992298826    2.002082611   0.2202778973 0.004568869669 0.001103744007 
59           NO_ID    2.310102151    2.409948243    1.687926109    2.198371057    1.648714283    2.257316359    2.414299185    2.410253774    2.547215486    4.006196622    6.496257711    7.628046857            100            100            100 
60           NO_ID    2.311287772    2.231587539    1.939424515     2.10080439    1.821046784    2.009380499    2.402021671    2.247594716    2.535167755    1.529535788    6.323223009    8.826999858  0.07677277646  0.07500612977  0.07151648489 
61           NO_ID    2.313343471    2.229938435    2.070117218    2.198291783    1.596962947    2.367323408      2.4527277    2.314013876    2.011618351    6.915350578   0.9018888813    1.382767043  0.07609887329 0.002916883636 0.001551101168 
62           NO_ID    2.313558553    2.488625648    1.909689753     2.13217917    1.960517915    2.027642405    2.115708715    2.365223314    2.258137106    9.176270992    9.759361043    6.539780301            100            100            100 
63           NO_ID    2.313885916    2.121801889    1.666290735    1.791159225    1.685335825    2.449099338    2.333003557    2.555169294    2.370900413    5.060512256    10.03309704    11.06406975    0.375379568   0.0721200207  0.06805122657 
64           NO_ID    2.314261182    2.433391629    1.809056802    1.998794023    1.805050506    2.478249758    2.202359229    2.385002513    2.296053841    8.662727442    10.82106426    6.856738679            100            100            100 
65           NO_ID    2.315743983    2.388212127    1.776037782    1.984766673    1.843189712    2.256025389     2.16378815    2.330239988    2.445956964    6.354534418    5.960428881    1.222961125            100            100            100 
66           NO_ID    2.315962091    2.209747124    1.949018089    2.047987726    1.670282075    2.435253135    2.226151377      2.4600263    2.170491274    4.339720613    2.040668295    11.01118294   0.1070075709   0.0715623708  0.06751916647 
67           NO_ID     2.31604353    2.289862986    1.902142931    2.161741684    1.848810164    2.693119964    2.555075089    2.251850153    2.300782103    11.56582792    1.892681816    6.129027612  0.09286465719  0.05208770975  0.04838424453 
68           NO_ID    2.320536895    2.308378612    1.320285084    2.238737874    1.788188736    2.192052102    2.066062378    2.275356904      2.6029966    1.564406019   0.8678346616    6.087831759  0.08008369609  0.05442275372    0.051015236 
69           NO_ID    2.332315989    2.437041179    1.692701757    1.787107576    1.798184117    2.591889028    2.186686042     2.65257808    2.019944557    1.100986569    1.330470578    9.306417015            100            100            100 
70           NO_ID    2.339120227    2.474687826    1.724180912    1.952381331    1.998351902    2.119958348    2.374247401     2.28494352    2.688584616    9.124156487    9.347754013    8.544019459            100            100            100 
71           NO_ID    2.341180161    2.383831558    1.475570134    2.168938508    1.948702332    2.446317743    2.268410453    2.198434782    2.600770421    10.85962274    3.701588537     5.32536123            100            100            100 
72           NO_ID    2.343007057    2.354603358    1.834872581    1.748106784    1.988792386    2.070858022    2.312635374    2.165809005    2.001094339    11.99730083    3.005301924    3.427069742            100            100            100 
73           NO_ID     2.34349317    2.296739967    2.043620287    2.075939693    1.559179765     2.52086858    2.314693835    2.203395231    2.640443555    11.53430998    3.191371776    11.60073697  0.08557455911  0.07706490515  0.07436221461 
74           NO_ID    2.346777408    2.468219153    2.055534995    1.878325628    1.651710435    2.168134337    2.631567801     2.24630279    2.500108339    5.715625771    2.355075349    6.005639297            100            100            100 
75           NO_ID    2.349929133    2.424886275    1.876617799    1.780532995    1.857396434    2.372931177    2.424958878    2.669975792    2.092666536    4.187079109    6.197159554    5.955586293            100            100            100 
76           NO_ID    2.350178926    2.444153662    1.522976238     1.84019886    1.837881234    2.337083996    2.140439488    2.304091772    2.687887265    1.409590457    3.252347791    7.227209104            100            100            100 
77           NO_ID    2.351163928    2.289622989    1.902317908    1.712247245    1.772770047    2.321202441    2.080093157    2.150502418    2.530344861    11.96260316   0.4367911054    10.81291596  0.09314657052  0.07770888591  0.07525546708 
78           NO_ID    2.351443407    2.108298106    1.355390601    1.736313398    1.510577317    2.073946257    2.673119062    2.536685769    2.481414932    1.099061268    1.165060513    11.22559742            100            100            100 
79           NO_ID    2.351687134    2.140119347    1.543146342    2.279012557    2.083459474    2.506018591    2.114980595    2.425848186    2.020177898    9.015493757     5.50131213    6.709495451   0.1002015864  0.06411344054  0.05981599061 
80           NO_ID    2.352291114    2.398727948    1.844008418    1.830727414    1.895053435    2.226430334    2.425800951    2.567992957    2.243638753   0.1132277661    9.726210973    8.917126228            100            100            100 
81           NO_ID     2.35267129    2.305954724    1.422693091    2.074866293    1.625669694    2.245157217    2.034891745    2.423522509    2.015817356    7.562277488    11.06990457   0.3371962702  0.08447607213 0.0007603021717 0.006485263684 
82           NO_ID    2.352947755    2.293120505    1.602533145    2.245740796    2.031810118    2.636738072    2.458465067    2.665252596    2.098790031    8.741498009    3.624080872    2.922144671  0.08487636225  0.01433196143   0.0120777103 
83           NO_ID    2.355351759    2.150804221     1.44400865    1.796145654    1.932635997    2.606793273    2.420952149    2.144423267    2.242609879    6.716965207   0.8346984334    5.882460345            100            100            100 
84           NO_ID    2.358046976    2.182356123    1.323054358     2.18479969    1.791641299    2.293587146    2.508176771    2.383562368    2.553597809     2.77994123    3.968721211    3.893181449   0.1203545696  0.02384751456  0.02208804831 
85           NO_ID    2.358866115     2.41274277    1.917859942    1.707204706    1.851119305    2.532141735    2.010623549    2.021077867    2.156659578    9.737329719  0.05857644419    1.309268045            100            100            100 
86           NO_ID    2.360188593    2.309888011    1.624636163     1.84117793    1.791547515    2.470219996    2.141417241    2.103221748    2.013651326    7.698554879    8.327103941    2.182223586  0.08537318244 0.003441816906 0.009943298283 
87           NO_ID    2.360654863     2.21637909     1.60809773    2.271119125    1.874040087    2.213286811    2.372084145    2.043468575    2.097255195    10.33176156    5.856768572    10.01779962  0.08681566977  0.03782027368  0.03659268996 
88           NO_ID    2.362815865    2.294221517    1.918071689     2.08024602    1.899786293    2.200118493    2.675643923    2.413562786    2.343224854    7.338111026    2.029600349    1.880451837  0.08124328174 0.004900779968 0.001494082687 
89           NO_ID    2.363084556    2.366457054    1.825526963     1.77789297    1.854898049    2.513351676    2.475633724    2.021516427    2.584054375    9.401340431    9.743838909    5.674349447            100            100            100 
90           NO_ID    2.363703489    2.267535283    1.672137461    1.984085553    1.893577552    2.282324943    2.089573663    2.403410634    2.441388838    3.989429044    11.03487939    6.956202846   0.1786840556  0.07045194658  0.06649205439 
91           NO_ID    2.363792905    2.209038419    1.940806082    1.897192018    1.786266752    2.168975518     2.26678545    2.007518367    2.592272067    4.445460422    11.55351301    9.745825426   0.2410034117  0.07951440743  0.07723204735 
92           NO_ID    2.365023992    2.358707004    1.743429814    1.739993356    1.604906789    2.210807639    2.198504434    2.684097352    2.099676568    10.72640326     7.69371514    1.368043118   0.0928932767 0.002267792293 0.002056332714 
93           NO_ID    2.369109841    2.265656644    1.893594992    2.273166794    2.012360498    2.651547582    2.210873697    2.598644638    2.616383121    7.852446979    4.256142706    1.458180624  0.08241801728 0.002730524603 0.001109243563 
94           NO_ID    2.369665231    2.323170824    1.673198827    2.121050296    1.523596691    2.597759665    2.624148096    2.616247807    2.604897017    3.899401626    9.992352492   0.2883568147  0.08522008637 0.001175135564 0.007347679588 
95           NO_ID    2.371679547    2.439739669    2.047087773    2.030575939    1.776493029    2.553184019    2.362954434    2.438636378    2.266471994    10.93541283    5.852920915   0.1640205291            100            100            100 
96           NO_ID    2.373386632    2.176132925    1.675172221    2.169604693    1.667857853    2.178082829    2.101013701    2.210402456     2.06384031    4.313734869    10.55581059    4.134012252   0.1485566843  0.01840514069  0.01684017687 
97           NO_ID    2.376848137    2.240671334    1.312419889    1.952625965    1.905740048    2.638202265     2.03467686    2.137668357     2.25602423    4.547813753    9.081331444    1.817944403   0.2152888225  0.00613409326 0.003362862819 
98           NO_ID    2.380723775    2.339848777    1.893471318    2.035593014    1.718350855    2.151954012    2.630749896    2.689302077    2.252497263    9.843911619    11.96174103    7.022802375   0.1059852351  0.07154450084  0.06774750704 
99           NO_ID    2.383828163    2.491470875    1.406644379    1.990737049    1.649131856     2.21512714    2.225769017    2.269693573    2.057892596    4.401738443    10.42302618     5.01396039            100            100            100 
100          NO_ID    2.386688486    2.348707508    1.330855991    2.007725157     1.90442377    2.664342094    2.669868404    2.183688564    2.594677467    7.128593292    8.242040644    5.293409482  0.08744727185  0.03590784222  0.03412823916 
101          NO_ID    2.397791332    2.368948651    1.764275552    1.890475935     1.50330208    2.017076492     2.19945549    2.328289015    2.174922255       2.509609    8.816532817    11.07094085  0.08328864943  0.07092399203  0.06690829409 
102          NO_ID    2.398195934    2.493741798    1.674290813    1.978287162    1.702106958    2.430289333    2.195768491    2.374831697    2.042987404    4.210662359    4.776368829    8.430053069            100            100            100 
103          NO_ID    2.405596646     2.10202281    1.842107022    2.079300583    1.812976139     2.25665335    2.484979028    2.449200337    2.217115979     4.90488855    7.750996798    7.530188964   0.1999120189  0.08006339155  0.07692704956 
104          NO_ID    2.406267791    2.212472663    1.501483429    1.748755168     1.89797637    2.168564696    2.671601796    2.276941586    2.195723138    5.311629762     1.80676737    11.38310456   0.3240517258  0.06980172501  0.06596510097 
105          NO_ID    2.406629549    2.220767059    1.965488584    2.172560641    1.941154315    2.132952248    2.119075432    2.062267427    2.379127083    2.227591458    6.119960907    2.614122375  0.07465472086  0.02495978048  0.02379472891 
106          NO_ID     2.40797537    2.400676164    1.721554039    2.007710889      1.6297207    2.549805019    2.163206657    2.689785159    2.402834398   0.1866145973    10.72259478    2.717997725            100            100            100 
107          NO_ID    2.408193336      2.4114935    1.524452553    2.029404815    1.594730364    2.230325006    2.266248837    2.206115607    2.430772064      8.0864114    9.850495296    7.718522997            100            100            100 
108          NO_ID    2.410492407    2.173825582    1.886223708    1.736768404    1.790601659    2.226906284    2.471806294    2.354894361    2.055847419    10.74110231    6.701680282    7.040440402  0.09341701348  0.06683305819  0.06240359328 
109          NO_ID    2.411108015    2.460135039    1.742522484    1.708143092    1.670415482    2.117366501    2.676921042    2.281214131    2.164497416     7.31997271    8.067621755    2.643774788            100            100            100 
110          NO_ID    2.414429736    2.218975821    1.415870876    1.864464335    1.511773292    2.549124039    2.367193631    2.038426718    2.453365224    3.062677275    5.129140771    7.551799103   0.2469663664  0.08485796454  0.08308298009 
111          NO_ID    2.416814822     2.31391693    1.629995788    2.044854956    1.657950296    2.500151032    2.572789221    2.484476975    2.008358719    11.55730692    11.59460628   0.3787581662   0.1064908075 0.002293106021 0.007798214533 
112          NO_ID    2.417640435    2.173174588    1.960043628    1.807170889    1.948225516    2.682400652    2.451310154    2.578183363    2.198049103    7.944154644    10.05709786    9.741876303            100            100            100 
113          NO_ID    2.419348909    2.433696219    1.563545081     1.95557965    1.917528385     2.65106208     2.02494584    2.420259082    2.139632702   0.5829500056    9.706604344    5.725901672            100            100            100 
114          NO_ID    2.419620502    2.140401542     1.38317463    2.168749294    1.883099437     2.40460176    2.551344757    2.188283685    2.138511897    9.171553786    5.702856148    4.100995092  0.08161452277   0.0108444762 0.008787494629 
115          NO_ID    2.421901604    2.460662926    1.821857012    1.729466343    1.877909215    2.667920957    2.148256013     2.26645642    2.075162393    5.889466957    4.351608951    1.236301885            100            100            100 
116          NO_ID    2.422456199    2.285438768    1.937014116    2.284862079    2.031183764    2.442651345    2.627743161    2.380250916    2.423715155     8.73829653    3.622218374    1.952204789  0.08722480473 0.007583935559 0.005543498937 
117          NO_ID    2.423690461    2.127415865    1.887686639    1.901227305    1.563380172    2.490713989    2.332859377    2.108693371    2.645314059    3.997582071    5.328606586    11.60971828   0.3125780883  0.08247553015  0.08020727373 
118          NO_ID    2.431285874    2.484970796    1.888678518    1.967758433    1.933664018    2.360379354    2.110785973    2.385821418    2.653227084    2.649918243    6.490887833    11.09596639            100            100            100 
119          NO_ID    2.431409186    2.173837501    1.873008101    2.219728747    1.896239152    2.251586529    2.003407584    2.228294644    2.120866403    2.789698112    6.401783307    2.058670494   0.1486967603 0.004373441056 0.001048610052 
120          NO_ID     2.43174042    2.190197579    2.039358136    1.859436057    1.903613681    2.633706612    2.177368918    2.176244334    2.432852534    8.640094521    10.59967545   0.0937586334   0.1935827412 0.0007838339389 0.006613306721 
121          NO_ID    2.432648575     2.32988073    1.703470284    2.175623579    1.871414083    2.674186633    2.197203785    2.131664991    2.048064466    2.631896072    9.285118342    9.005790016  0.08197389427  0.04801570131  0.04516042835 
122          NO_ID    2.432673627    2.190633204    1.756237199    2.033148001    1.652122449    2.060465857    2.279416453     2.12115812    2.079278146    6.162174814    5.593686112    8.491101202   0.1018845114  0.03725755807  0.03587537598 
123          NO_ID    2.434665081    2.219362328    1.500784467    2.136355606    2.082069587    2.250470938    2.483368912    2.256555491    2.239519083    1.900686393    9.963837375    8.148180578   0.2717124026   0.0682661693   0.0652792257 
124          NO_ID      2.4349328    2.225625205    1.328707205    2.039821421    1.504898835    2.644249711    2.695525098    2.443112718      2.0471429    3.894660916    10.75431193    7.541941164    0.127864375  0.08614156967  0.08396238516 
125          NO_ID     2.43589453    2.304997716    2.013975207    1.870951673     1.73977627    2.160872342     2.49320613    2.435541863    2.391150535    6.046329944    3.482519742     1.12637342  0.08125227909 0.002240404085  0.00198259752 
126          NO_ID    2.440327055     2.43683981    2.025852237    2.235497984    1.952412167    2.624813845     2.35755398     2.18929996    2.261458308    6.809550894    7.988304486    1.936198707  0.08987764466  0.01665642316  0.01534411453 
127          NO_ID    2.442102975      2.4553149     2.05679199    1.725795457    1.735288847    2.165339976    2.095799816    2.636586735    2.070508632    7.013136828    2.294358318    1.112575003            100            100            100 
128          NO_ID    2.442629479    2.291895204     2.06670951     2.21794355    1.586171692    2.416228287    2.159909227      2.3137412    2.239002197    10.90142731    7.992968854    11.99824922  0.08821773392   0.0682661693   0.0643653944 
129          NO_ID    2.451979213    2.113835708    2.024483813     1.88464143    1.651281981    2.008784067    2.178111889    2.502238723    2.167392175    9.896904654    3.272766694    5.912029135            100            100            100 
130          NO_ID    2.452377882    2.135439558    1.589363944    1.846507066    1.955967379    2.388030398    2.513805758    2.297662143    2.486722832   0.5109924788    8.535999732    4.018304851            100            100            100 
131          NO_ID    2.453462327    2.427115788    2.015605055    2.005092798    1.990538723    2.101463701    2.555853999    2.689504226    2.253694022    5.776809121    4.649326133    2.278675732  0.08636356059  0.01277695688  0.01330947194 
132          NO_ID     2.45595593     2.12203927    1.748543615    2.139081296    1.533903791     2.57712292    2.461856901    2.080903739    2.580192433    3.104392353   0.6292287282    10.65214824   0.4755073961  0.08591281115  0.08467636934 
133          NO_ID    2.457265984    2.145022031    1.395241229    2.116122801    1.923203095    2.507277198    2.614263617    2.353217091    2.047194048    4.229885221    1.762026369    9.790288036   0.1907995978   0.0723278412  0.06823633256 
134          NO_ID    2.458204118    2.292368265    1.345336939    1.937158116    1.972702814    2.052518992    2.390545594    2.501581904    2.291519538     4.53313746    10.66574511    1.434350638    0.205543147 0.002638339642 0.0004558466187 
135          NO_ID    2.458630771    2.445810661    1.658056951    1.869072143     2.09519278    2.682154508    2.012159159    2.628868208    2.407328587    3.708580145    9.849353217    4.729102908   0.1311153562  0.07277485504  0.06904197074 
136          NO_ID    2.460217834    2.281612552    1.563556886    2.036065124     1.97144788    2.103934133    2.484369779    2.077964737    2.443821788    5.574557268    8.941458758    3.604099354   0.1103906376  0.06333918686  0.05727946529 
137          NO_ID    2.463730906    2.279493779     1.51029885    1.796895762    2.047968532    2.005596588    2.323284185    2.464597621    2.502825605    4.235761717    10.85354528   0.4819045423   0.3799470276 0.003034228495 0.008913597994 
138          NO_ID    2.466814635    2.341883742    2.091466371    2.271231335      2.0796295    2.370987828    2.568934952    2.300207277    2.500203454    6.348292108      3.5409854    4.499699405  0.08358505982    0.067008006  0.06102244071 
139          NO_ID     2.46782052    2.188258673    1.717220047    1.714992471    1.851321987    2.228563583    2.288445225    2.105886987    2.170186209    10.21743042    9.248439944    9.112463397   0.1329275517  0.04154638822  0.04032158556 
140          NO_ID    2.474148894    2.185203774    1.849103591    1.862242753    1.943204419    2.331014312    2.007098177    2.258983298    2.154682042    6.198838466    8.268166388   0.7279145181    0.391239322 0.0001806823136 0.005613236575 
141          NO_ID    2.474743769    2.489262791    1.956756382    2.088815171    1.823793423    2.667579092    2.236641846     2.58765978    2.536130073   0.7059843413    11.68482755    4.338729922            100            100            100 
142          NO_ID    2.479467254    2.183426701     2.09287819    1.784499494    1.810569059    2.568314021    2.374447079    2.138874167    2.092454081    9.793270971    8.311024953    6.708909701   0.0953101112  0.02212755048  0.02036462998 
143          NO_ID     2.48286524      2.4666415    1.651510342    2.071661722    1.809749276    2.033835216    2.350439245     2.37533266    2.087599706    2.322014748    8.952136325    1.753150598  0.08975092391 0.004540455926 0.0008909643385 
