2.164546	1.636825	1.227377	1.702067	1.79128	2.155811	2.322727	2.16935	4.847036	2.723666	0.0246584595308	0.003685386705	0.000748893246921
2.15970663128	1.62787	1.220225	1.707571	1.79125	2.334255	2.317871	2.177542	4.724152	3.100274	0.0246990124065	0.00185078879739	0.000981784249048
2.143838	1.628638	1.219767	1.707603	1.791306	2.335279	2.322851	2.165262	4.326842	2.707058	0.0250091908592	0.0019716831952	0.000842977246924
2.143838	1.628638	1.219767	1.707603	1.791306	2.29756639913	2.322851	2.165262	4.326842	2.707058	0.0250091908592	0.0019716831952	0.000842977246924
2.144062	1.625798	1.219959	1.707607	1.791306	2.187823	2.322787	2.230542	5.375418	2.706994	0.025441749199	0.00218166141964	0.000700302387949
2.136066	1.636827	1.219783	1.707603	1.922346	2.188591	2.310563	2.16507	4.847034	3.100306	0.0259179131507	0.00175245513288	0.00115047081381
2.143269	1.628638	1.219765	1.707571	1.791306	2.156067	2.33267373042	2.165254	5.371322	3.116658	0.0260708616513	0.00196754681667	0.000881342091607
2.143269	1.628638	1.219765	1.707571	1.791306	2.156067	2.321827	2.165254	5.371322	3.116658	0.0260708616513	0.00196754681667	0.000881342091607
2.143269	1.628638	1.219765	1.707571	1.791306	2.156067	2.28527363454	2.165254	5.371322	3.116658	0.0260708616513	0.00196754681667	0.000881342091607
2.12937264326	1.636318	1.219767	1.707571	1.922378	2.155043	2.306467	2.165262	5.40409	3.100274	0.0265844633033	0.00194535641164	0.000916860261024
2.136613	1.628634	1.219765	1.707443	1.82555120774	2.156067	2.331042	2.164934	5.34161	3.116626	0.0266864084395	0.00183668493917	0.000853919681358
2.069506	1.636829	1.24344	1.717794	2.005136	1.925666	2.326958	1.808207	5.379263	0.63448	0.0274406631725	0.00339834253877	0.000387738166855
2.09421014885	1.62787	1.219767	1.707571	1.791306	2.333219	2.32412424815	2.18045214422	4.330938	3.100274	0.0276233471582	0.000595637474869	0.00219716509481
2.09421014885	1.62787	1.219767	1.707571	1.791306	2.333219	2.322851	2.18045214422	4.330938	3.100274	0.0276233471582	0.000595637474869	0.00219716509481
2.071554	1.60987193493	1.221815	1.707571	1.922378	2.156067	2.321827	2.185742	5.371322	3.11637	0.0276683659027	0.000336978866339	0.00249926008524
2.138114	1.628126	1.219767	1.707603	1.92225	2.138565	2.318531	2.222606	6.190504	3.100274	0.0278178211531	0.00219294701691	0.00069302146852
2.116612	1.628126	1.219891	1.74021	1.801546	2.286115	2.380195	2.18971	5.48601	2.297458	0.0280677162936	0.00146767268906	0.00145622310818
2.07932620191	1.62787	1.219767	1.707571	1.7593775944	2.333219	2.31654652044	2.14225162132	4.330938	3.100274	0.0282190130123	0.000211561023718	0.00267441694075
2.07932620191	1.62787	1.219767	1.707571	1.7593775944	2.333219	2.31654652044	2.165262	4.330938	3.100274	0.0282190130123	0.000211561023718	0.00267441694075
2.07932620191	1.62787	1.219767	1.707571	1.7593775944	2.333219	2.322851	2.165262	4.330938	3.100274	0.0282190130123	0.000211561023718	0.00267441694075
2.079326	1.62787	1.220703	1.707443	1.75941	2.333219	2.316675	2.16731	4.331002	3.100242	0.0282190823494	0.000211607053221	0.00267437272464
2.088978	1.627902	1.212487	1.707507	1.93715928091	2.163247	2.298279	2.25127	5.371834	3.100242	0.0282253520415	0.000162022792961	0.00299798411635
2.072582	1.627864	1.219767	1.707863	1.791306	2.365987	2.321827	2.179428	4.33092	3.100242	0.0283034850212	0.000163650587675	0.00267960075325
2.07534568737	1.62787	1.219767	1.707571	1.791306	2.333219	2.322851	2.18045214422	4.330938	3.100274	0.0283034887321	0.000163627572923	0.00267947231598
2.072578	1.62787	1.219767	1.707571	1.791306	2.333219	2.322851	2.18045214422	4.330938	3.100274	0.0283034887321	0.000163627572923	0.00267947231598
2.079234	1.62787	1.219765	1.706547	1.791306	2.352675	2.322851	2.188814	4.330938	3.100274	0.0283034887321	0.000163627572923	0.00267947231598
2.07932620191	1.62787	1.219767	1.707571	1.791306	2.333219	2.322851	2.165262	4.330938	3.100274	0.0283034887321	0.000163627572923	0.00267947231598
2.072578	1.62787	1.219767	1.707571	1.791306	2.333219	2.322851	2.165262	4.330938	3.100274	0.0283034887321	0.000163627572923	0.00267947231598
2.072576	1.628666	1.231281	1.706707	1.791306	2.088491	2.295058	2.165006	4.338744	1.035858	0.0283073841523	0.0029884916581	0.000183028105703
2.077826	1.628126	1.219767	1.707571	1.791306	2.351651	2.322851	2.180462	4.33913	3.100274	0.0283075622023	0.000166740841137	0.00267698568618
2.078722	1.627868	1.219765	1.706579	1.791306	2.31666360662	2.323107	2.148878	4.33913	3.100274	0.0283075622023	0.000166740841137	0.00267698568618
2.078722	1.627868	1.219765	1.706579	1.791306	2.352675	2.323107	2.148878	4.33913	3.100274	0.0283075622023	0.000166740841137	0.00267698568618
2.088978	1.627902	1.212487	1.707507	1.921354	2.163247	2.298279	2.25127	5.371834	3.100242	0.0283813107699	0.000150856453944	0.0030527383991
2.087938	1.636062	1.219767	1.707571	1.922378	2.136611	2.306467	2.165252	5.395898	3.100274	0.02841051168	0.00100170347503	0.0018386313984
2.08794	1.636122	1.222801	1.705302	1.791306	2.188847	2.322863	2.181638	5.404088	1.003122	0.0285742132352	0.00217659608204	0.000607888612747
2.0767739405	1.636318	1.219767	1.707571	1.922378	2.155043	2.306467	2.165262	5.24036166254	3.100274	0.0288631458391	0.000555830323632	0.00237844693431
2.071554	1.636827	1.219767	1.707603	1.922346	2.187823	2.306467	2.16507	5.371322	3.100274	0.0290075943153	0.000524925696758	0.00233249376296
2.077698	1.626331	1.227056	1.736786	1.791288	2.120254	2.389258	1.968796	5.481535	1.003122	0.0290429801043	0.00131058445601	0.00154354571416
2.149378	1.767134	1.235249	1.706579	1.793354	2.332963	2.322851	2.189838	4.330942	2.954064	0.0290911182998	0.00285148274968	0.00023297179486
2.144354	1.767128	1.230513	1.706675	1.70836	2.154019	2.328195	2.36187	4.939962	2.98664	0.0291376997543	0.00270155001212	0.000108238148856
2.079236	1.628638	1.219923	1.707571	1.801546	2.286115	2.323879	2.181646	5.48601	2.313842	0.029319335724	0.000455205645216	0.00237306309655
2.070788	1.62889	1.231281	1.706109	1.791314	2.385447	2.318647	2.165142	4.956222	1.018498	0.0294067494864	0.0025187019953	0.000165319041197
2.079236	1.628574	1.219891	1.716792	1.799498	2.291235	2.323879	2.148878	5.367226	3.100274	0.0294178183447	0.000439930126916	0.00241518209951
2.079236	1.628638	1.219923	1.71679230647	1.801546	2.286115	2.323879	2.181646	5.48601	2.313842	0.0295563813497	0.000413427594344	0.0024870922329
2.079236	1.628638	1.219845	1.720888	1.801546	2.286123	2.290983	2.181646	5.48601	2.313842	0.0295563813497	0.000413427594344	0.0024870922329
2.08093319179	1.636318	1.219767	1.707571	1.922378	2.155043	2.306467	2.165262	5.82581270744	3.100274	0.0295766948157	0.000666035415457	0.00217580239715
2.137092	1.759694	1.223857	1.707059	1.93057	2.156079	2.387335	2.194078	4.83884	1.79659545155	0.0296835416029	0.00100468074699	0.00175007074135
2.137092	1.759694	1.223857	1.707059	1.93057	2.156079	2.387335	2.194078	4.83884	2.707282	0.0296835416029	0.0012412493785	0.00160313639712
2.05451961959	1.628618	1.228057	1.707571	1.791306	2.156079	2.324007	2.243078	4.318648	2.705746	0.029683693653	0.000493502191848	0.00223020084549
2.046978	1.627902	1.236791	1.705879	1.805898	2.13831	2.388387	2.26139	4.429232	1.003122	0.0297563637492	0.0019388327757	0.000828316448202
2.079236	1.628638	1.219923	1.72798323019	1.801546	2.286115	2.323879	2.181646	5.48601	2.313842	0.0297765836237	0.000281942226306	0.00257617927221
2.079236	1.628638	1.219923	1.73276065974	1.801546	2.286115	2.323879	2.181646	5.48601	2.313842	0.0297765836237	0.000281942226306	0.00257617927221
2.069505	1.628666	1.218721	1.707571	1.799474	2.156079	2.380802	2.16935	5.367226	3.100018	0.029820767123	9.33195749885e-05	0.00284677344263
2.078722	1.627868	1.219765	1.707603	1.793354	2.352675	2.323107	2.150926	5.911994	3.10024	0.0298549464237	0.000583992010568	0.00213763968325
2.137092	1.75969	1.22206683529	1.707059	1.93057	2.15175533635	2.387591	2.18754006859	5.379512	0.61013	0.0299949811328	0.000984699758112	0.00190091294748
2.137092	1.75969	1.223089	1.707059	1.93057	2.15175533635	2.387591	2.18754006859	5.379512	0.61013	0.0299949811328	0.000984699758112	0.00190091294748
2.137092	1.75969	1.223089	1.707059	1.93057	2.154727	2.387591	2.194078	5.379512	0.61013	0.0299949811328	0.000984699758112	0.00190091294748
2.137092	1.75969	1.223089	1.707059	1.93057	2.15175533635	2.387591	2.194078	5.379512	0.61013	0.0299949811328	0.000984699758112	0.00190091294748
2.052096	1.628666	1.237681	1.707827	1.800522	2.15472	2.323983	2.17319	4.842552	2.86677	0.0300117253737	0.00239349965445	0.000398352679029
2.068484	1.62787	1.219763	1.707571	1.834314	2.2782612374	2.318631	2.23655977998	5.48601	2.313842	0.0300254113394	5.77032007904e-05	0.00298986309083
2.068484	1.62787	1.219763	1.707571	1.834314	2.286115	2.318631	2.20152632392	5.48601	2.313842	0.0300254113394	5.77032007904e-05	0.00298986309083
2.068484	1.62787	1.219763	1.707571	1.834314	2.286115	2.318631	2.181646	5.48601	2.313842	0.0300254113394	5.77032007904e-05	0.00298986309083
2.068484	1.62787	1.219763	1.707571	1.834314	2.2782612374	2.318631	2.20152632392	5.48601	2.313842	0.0300254113394	5.77032007904e-05	0.00298986309083
2.075746	1.627883	1.228916	1.731154	1.92289	2.152686	2.332066	2.163207	5.349433	0.638288	0.0300323361962	0.00140000095041	0.00129504907104
2.075746	1.627883	1.228916	1.731154	1.92289	2.152686	2.35770260243	2.163207	5.349433	0.638288	0.0300323361962	0.00140000095041	0.00129504907104
2.07211573577	1.627883	1.228916	1.731154	1.92289	2.152686	2.332066	2.163207	5.349433	0.638288	0.0300323361962	0.00140000095041	0.00129504907104
2.071554	1.636318	1.219767	1.707571	1.922378	2.138565	2.306467	2.214414	6.19052	3.100274	0.0301004264686	0.000788377650367	0.00208766074037
