2.648245	1.855676	2.225539	2.614423	2.400809	2.241557	2.287723	2.019863	2.261377	5.379674	1.438477	2.464769	0.0230678930904	0.097555960902	0.10961167196
2.448409	1.970841	2.270609	2.512842	2.077409	2.098881	2.532325	2.271698	2.522004	6.340631	4.908975	4.85624	0.0292857740977	0.0697095429253	0.0816690044825
2.698219	1.806379	2.370372	2.62996	2.205689	2.062106	2.081734	2.533427	2.425984	11.330186	0.990779	11.831353	0.050649565509	0.00524988555838	0.00223005578988
2.610411	1.745455	2.346547	2.484168	2.219257	2.108186	2.06850885559	2.572235	2.594582	11.226806	1.589299	9.366201	0.177897902042	0.00182659717595	0.00624363641136
2.545589	1.893596	2.200141	2.406557	2.223273	2.240021	2.266219	2.127571	2.412993	4.39665	2.13280451361	1.837045	0.272442761343	0.000672383572519	0.000711461114676
2.393559	1.858177	2.358151	2.598687	2.090587	2.483292	2.54881	2.103249	2.583455	4.924019	0.155232	0.377049	0.28607726264	0.000181615458605	0.00113323379115
2.28037846702	1.9855420385	2.2229817717	2.53391142666	2.49450777359	2.47365634338	2.62916897215	2.50650040638	2.46439415774	7.03104970932	1.10719918128	0.456998041112	0.308622233986	7.92149982314e-05	9.25601747832e-06
2.321696	1.841772	2.169712	2.106588	2.417214	2.504852	2.295914	2.022401	2.379273	4.331066	0.517647	2.464912	0.37280546592	4.02925141471e-05	4.97077693093e-05
2.524309	1.877726	2.172035	2.628918	2.335785	2.222319	2.278187	2.019871	2.409794	5.990495	0.323981	1.611461	0.428936566201	2.0144168028e-05	2.90566046532e-05
2.579482	1.970774	2.174484	2.643985	2.111226	2.229727	2.268809	2.058716	2.120576	5.02679728851	4.704173	0.663527	0.476782459907	1.5058607444e-05	8.64779983368e-05
2.579482	1.970774	2.174484	2.643985	2.111226	2.229727	2.268809	2.058716	2.14866284161	5.294183	4.704173	0.663527	0.47684052688	1.66534883133e-07	4.96781891676e-05
2.694615	1.892153	2.10871	2.105697	2.078756	2.532399	2.670754	2.545488	2.373912	2.573544	9.5813927216	0.37744	0.533811031266	4.76836795817e-05	1.68243080243e-05
2.694615	1.904771	2.10871	2.105633	2.03775178565	2.532415	2.670576	2.51832	2.45276	2.58116	9.387527	0.376864	0.533837152023	5.39541006328e-06	2.82959724375e-05
2.694615	1.892153	2.10871	2.105697	2.078756	2.532399	2.670754	2.545488	2.373912	2.573544	9.387143	0.37744	0.534022689999	1.79543312184e-05	8.66743553799e-06
2.694615	1.904771	2.10871	2.105633	2.07882	2.532415	2.670576	2.51832	2.45276	2.58116	9.387527	0.376864	0.534284275581	1.37409702192e-06	1.90500652821e-05
2.313107	1.98567	2.076645	2.548027	2.23791006097	2.210909	2.399936	2.27091895955	2.304948	5.190613	6.01462	1.318886	0.620752831326	5.78590158857e-05	7.44408539099e-06
