2.383155	1.72492	1.146653	2.163867	2.029818	2.017225	1.634626	2.255946	2.520424	0.000811302320102	0.00191767926238	0.00173932223584
2.383155	1.72492	1.146653	2.163867	2.029818	2.017225	1.65602990786	2.255946	2.520424	0.000818375178956	0.00191847396757	0.00174529708929
2.384691	1.734208	1.146653	2.163675	2.25003315841	2.012617	1.655006	2.253194	2.519592	0.00093077159329	0.00196510297887	0.00168472000246
2.384887	1.834921	1.150839	2.035906	2.291766	1.965669	1.687768	3.691274	2.510941	0.00137827081554	0.0017929189581	0.00189249268488
2.38493	1.867875	1.149093	2.145474	2.291178	2.042221	1.825307	2.948935	0.874337	0.00194150263957	0.00211234418932	0.00151563839641
2.385131	1.843697	1.132023	2.000602	2.14059881966	2.037393	1.740368	1.337075	7.298417	0.00246407446309	0.00311485216436	0.000432433728926
2.385559	1.863555	1.152189	2.173458	2.09761916352	1.958621	1.725904	3.103617	2.828814	0.000817834292646	0.0012847575529	0.00239991038165
2.385707	1.868867	1.161381	2.148326	2.240922	2.067105	1.737584	2.692611	4.073169	0.00110632128501	0.000930270685838	0.00280295788791
2.386047	1.721695	1.161285	2.116802	2.273134	1.966195	1.735268	2.710978	4.129889	0.000582044473609	0.00101186882762	0.00273735256344
2.386161	1.761161	1.322405	2.295945	2.292358	1.801865	2.062636	2.734608	3.843043	0.000634634628897	0.00241647029455	0.00135039806876
2.386395	1.828067	1.150709	2.037442	2.291766	1.966437	1.734936	3.800902	2.746209	0.00139614486494	0.00184164826167	0.00183400911587
2.386977	1.867659	1.159549	2.07505	2.28769	1.906597	1.717462	0.040611	1.970269	0.00603357050723	0.000507188987995	0.00321682928182
2.3874190422	1.729357	1.13345	2.02302537063	2.042127	2.0431895317	1.630327	4.326597	3.329687	0.000861261987619	0.00343641553095	0.000133345299386
2.38742773778	1.844288	1.156797	2.09438324678	2.087076	1.648729	1.604776	3.104429	1.023823	0.00139729498672	0.000849204449902	0.00288139417853
2.387431	1.738399	1.14739635626	2.149082	2.270746	2.065921	1.737528	2.911655	2.512225	0.000798701430085	0.00210384420768	0.00154519853056
2.387431	1.738399	1.156773	2.149082	2.270746	2.065921	1.737528	2.911655	2.512225	0.000798701430085	0.00105763165232	0.00269083556752
2.387431	1.738399	1.156773	2.149082	2.270746	2.065921	1.737528	2.911655	3.26200176656	0.000725410616121	0.00106262273726	0.00267543039669
2.387675	1.721681	1.324473	2.04395599861	2.079692	2.041233	1.800928	2.529235	4.247399	0.000564964720516	0.00240297502319	0.00137513446801
2.387725	1.872403	1.150021	2.09091	2.260156	2.02400674028	1.802304	1.873267	2.037335	0.00219301915599	0.00118659464354	0.00249403013549
2.388105	1.962863	1.140657	2.27163	2.290666	1.739131	1.99558	2.203576	4.05927	0.00189242788644	0.00237282668368	0.00120255101596
2.388155	1.863055	1.137658	2.28311116024	2.104906	2.041641	1.720828	2.135535	3.631467	0.00270203379043	0.00264297178392	0.000938434664389
2.388438	1.792229	1.12831	2.25098	2.197417	2.048128	1.881779	3.047677	1.241683	0.000772734988683	0.0030030510208	0.000561451771094
2.388459	1.729807	1.152179	2.125287	2.23173940773	1.972097	1.716932	3.957787	4.080725	0.000887545369485	0.00176007955341	0.00194208354683
2.388459	1.729807	1.152179	2.125287	2.261082	1.972097	1.716932	3.957787	4.080725	0.000982487880906	0.00183378110083	0.00186995100068
2.388696	1.776677	1.486148	2.282492	2.252158	1.881993	1.601692	3.496054	2.098354	0.00057177325023	0.0020876389496	0.00170281322486
2.388696	1.776677	1.486148	2.282492	2.252158	1.93255799503	1.601692	3.496054	2.098354	0.000571093916538	0.0020880320974	0.00169766692378
2.389205	1.873487	1.168545	2.078474	2.265618	2.061971	1.69488	2.782835	3.064805	0.00119263304697	0.000517814490638	0.0032523136708
2.389226	1.842912	1.141625	2.099948	2.068354	1.645022	1.601768	1.343477	4.541823	0.00216690538529	0.00235642590288	0.00122420933263
2.38958	1.896335	1.150658	2.024397	2.144819	1.808227	2.014529	2.331252	5.255806	0.00110533644605	0.0012448709213	0.00244235208056
2.3896373935	1.749405	1.344834	2.255584	2.208821	1.925756	1.75845	3.104298	1.708586	0.000495093625281	0.00212347006189	0.00165221882366
2.389984	1.752977	1.436932	2.287033	2.243878	1.853389	1.617924	3.765629	5.600872	0.000560960160592	0.00209096704035	0.00170089680221
2.39024	1.956417	1.163384	2.198233	2.26671	1.937676	1.604252	3.474002	8.384514	0.00221525992383	0.00103080719878	0.00268437581065
2.39024	1.964353	1.163332	2.257945	2.22543772698	1.875212	1.647268	4.037202	6.614834	0.00171713168203	0.00102831796349	0.00269478858453
2.39024	1.964609	1.16344	2.259705	2.225438	1.809676	1.646748	3.74229	6.558514	0.00134253246196	0.000868029291744	0.00285729237027
2.39024	1.964609	1.16344	2.27019830719	2.225438	1.809676	1.646748	3.74229	6.558514	0.00134253246196	0.000868029291744	0.00285729237027
2.390285	1.721367	1.140745	2.252751	2.200714	2.064129	1.732748	3.796035	7.666885	0.00133819878781	0.00276915540939	0.000847481540702
2.390323	1.724888	1.146685	2.032795	2.07917763362	2.037705	1.621314	2.255978	2.127208	0.000685932727679	0.00192830266263	0.0017374311125
