1.357367	1.281968	1.239325	1.359116	1.32218	1.43654	1.47190396112	2.60584741541	1.673253	3.57075256991e-05	0.00567804415241	0.00456536192381
1.36250987844	1.27885225105	1.239325	1.359116	1.32218	1.43654	1.470036	2.84242384561	1.673253	3.66193752616e-05	0.00566840873655	0.00457380689427
1.36250987844	1.281968	1.239325	1.359116	1.32218	1.43654	1.470036	2.84242384561	1.673253	3.66193752616e-05	0.00566840873655	0.00457380689427
1.357367	1.281968	1.239325	1.359116	1.32218	1.43654	1.47190396112	2.84242384561	1.673253	3.66193752616e-05	0.00566840873655	0.00457380689427
1.357367	1.281968	1.239325	1.359116	1.32218	1.43654	1.470036	2.84242384561	1.673253	3.66193752616e-05	0.00566840873655	0.00457380689427
1.357367	1.281968	1.173789	1.359116	1.331396	1.436668	1.480788	2.84239	1.673253	3.78923868047e-05	0.00563553766673	0.0045713638401
1.357367	1.281968	1.173789	1.36489401549	1.331396	1.436668	1.480788	2.84239	1.673253	3.78923868047e-05	0.00563553766673	0.0045713638401
1.357367	1.281968	1.173789	1.359116	1.331396	1.43644222729	1.480788	2.84239	1.673253	3.78923868047e-05	0.00563553766673	0.0045713638401
1.357495	1.282024	1.132829	1.358604	1.33114	1.43849	1.476804	3.069271	1.673301	3.91955031127e-05	0.00566798490353	0.00454817261977
1.357495	1.282024	1.132829	1.358604	1.33114	1.43654	1.4831132815	3.11401596716	1.673301	3.94302867685e-05	0.00562496271954	0.00455378306123
1.357495	1.282024	1.132829	1.358604	1.33114	1.43654	1.476804	3.11401596716	1.673301	3.94302867685e-05	0.00562496271954	0.00455378306123
1.357495	1.282024	1.151133	1.36174	1.331136	1.421692	1.499044	3.114544	1.673301	3.94362498423e-05	0.00562570808107	0.00455301267225
1.361877	1.281396	1.247517	1.336188	1.379722	1.430396	1.470154	2.488057	1.691733	4.17546765665e-05	0.00548414576229	0.0044490227211
1.355573	1.281524	1.255709	1.34326	1.444746	1.43039565062	1.469962	2.545401	1.683541	4.25405761858e-05	0.00539449776966	0.00436452068023
1.355573	1.281524	1.255709	1.34326	1.444746	1.422401	1.469962	2.545401	1.683541	4.25405761858e-05	0.00539449776966	0.00436452068023
1.358199	1.2845978865	1.132781	1.362692	1.3174320658	1.420156	1.479514	1.889559	1.722453	4.36505399273e-05	0.00540660728471	0.00432437043517
1.358199	1.282128	1.132781	1.362692	1.332164	1.420156	1.479514	1.889559	1.722453	4.65639793677e-05	0.0053967756112	0.00434157439335
1.358199	1.2845978865	1.132781	1.362692	1.332164	1.420156	1.479514	1.889559	1.722453	4.65639793677e-05	0.0053967756112	0.00434157439335
1.358519	1.282024	1.198365	1.358668	1.331144	1.438012	1.499332	3.578188	2.850901	5.48781759015e-05	0.00474449658303	0.00397354408771
1.355191	1.280488	1.132821	1.358604	1.330268	1.432444	1.474346	3.863127	2.87045927866	5.62788547226e-05	0.00460367336223	0.00380013329729
1.358039	1.274352	1.132525	1.362756	1.332176	1.420156	1.37943676351	1.884759	1.58632906153	5.6819626695e-05	0.00456075557062	0.00384747663073
1.358039	1.274352	1.132525	1.34808747174	1.332176	1.420156	1.37943676351	1.884759	1.591381	5.97075231603e-05	0.00453473472819	0.00386511393271
1.36150947068	1.27745737892	1.132829	1.359244	1.33114	1.43654	1.481178	3.855703	1.673301	8.65369001413e-05	0.00464773529424	0.00374594648134
1.355575	1.276048	1.150765	1.358724	1.324036	1.42134	1.480922	3.710231	1.725549	9.55991121173e-05	0.00452266488224	0.00373548970705
1.355575	1.276048	1.150765	1.34808206654	1.324036	1.42134	1.480922	3.710231	1.725549	9.66224932455e-05	0.00452866535573	0.00366713233952
1.387639	1.235979	1.135902	1.323465	1.4012	1.457291	1.32239	2.068826	4.765835	0.000643795764262	0.00460116376963	0.00355769732932
1.388018	1.229075	1.226524	1.311205	1.396876	1.401629	1.305107	2.73433	5.603422	0.000897515327073	0.00434496401242	0.00344030093522
1.387603	1.228208	1.169458	1.323268	1.429952	1.454584	1.351334	3.268954	6.017163	0.00108045468665	0.00434739635467	0.00337934809435
1.387739	1.208809	1.14153	1.322817	1.454254	1.47761740882	1.351036	3.19545	6.310139	0.00115144964525	0.00426316841396	0.00338817616585
1.387739	1.208809	1.14153	1.322817	1.454254	1.486217	1.351036	3.19545	6.310139	0.00115144964525	0.00426316841396	0.00338817616585
1.387328	1.239601	1.24892	1.336688	1.398065	1.426297	1.306323	0.126938	6.019723	0.00116224726311	0.00431311389999	0.00334216217209
1.387328	1.239601	1.24892	1.336688	1.398065	1.4080963471	1.306323	0.126938	6.019723	0.00116224726311	0.00431311389999	0.00334216217209
1.387739	1.208809	1.141402	1.326913	1.45427	1.474313	1.351036	0.088506	6.293755	0.00121263571249	0.00433431599057	0.00329822487904
1.387703	1.211881	1.141402	1.326933	1.45427	1.474313	1.350012	0.123322	6.312187	0.00121903118941	0.00429397669052	0.00337225758494
1.387587	1.212345	1.184028	1.322869	1.444144	1.461657	1.34702	5.728858	6.318435	0.00128045059178	0.00427714237675	0.00337642145362
1.387587	1.25163193226	1.184028	1.322869	1.444144	1.461657	1.34702	5.728858	6.318435	0.00139390307869	0.00433034072908	0.0033389298879
1.387901	1.264054	1.229006	1.324889	1.35064	1.423818	1.36567	6.607433	7.046433	0.00171829904724	0.00425553106808	0.00334508253248
1.387709	1.288694	1.215398	1.328985	1.352774	1.396602	1.363368	6.579073	7.045209	0.00179912292766	0.00433212166293	0.0033101365999
1.386683	1.369488	1.155177	1.32765867581	1.483979	1.42285	1.498512	3.203508	5.60337	0.00180519069103	0.00431681147778	0.00321378982852
1.384055	1.362754	1.154473	1.497446	1.40825615875	1.434882	1.48712	2.607868	5.603574	0.00190018647447	0.00428857125354	0.00320529670874
