2.04948891723	1.617198	1.707638	1.910131	1.74066248584	1.763429	1.826292	0.00868109501738	0.000415438505477	2.90219542951e-05
2.04948891723	1.617198	1.707638	1.910131	1.77408949793	1.75857286224	1.826292	0.00919136041547	6.38410122643e-05	0.000511219951383
2.04948891723	1.617198	1.707638	1.910131	1.77408949793	1.763429	1.826292	0.00926774766147	0.000416896958089	5.06619181965e-05
2.049714	1.691571	1.712947	2.027752	2.047478	1.739052	1.898972	0.0106648019656	4.08530210801e-05	0.000448699902713
2.049717	1.997203	1.845612	1.735864	2.069762	1.716962	1.881571	0.00449861761754	0.00140819436131	0.00080536910665
2.049719	1.697068	1.909615	2.094827	2.005824	1.739555	1.97988	0.009695048237	3.19128959727e-05	0.000481821874229
2.049751	1.69726	1.909605	2.02317648947	2.018755	1.753827	1.80199129139	0.00879736018516	0.000346019949292	5.38946913262e-05
2.050643	1.718796	1.921846	2.089302	1.990111	1.739569	1.839604	0.00785097292501	9.28447820814e-05	0.000387901120769
2.050771	1.740172	1.921632	2.07997006293	2.018951	1.739587	1.839648	0.0090242470216	0.0003436902133	4.28243809211e-05
2.050771	1.740172	1.921632	2.090326	2.018951	1.739587	1.839648	0.0090242470216	0.0003436902133	4.28243809211e-05
2.050931	1.689608	1.691308	1.927951	1.725567	1.757963	1.823868	0.00821537984214	0.000368959535844	0.000127089903833
2.050933	1.935763	1.97032	1.709658	2.093391	1.70696906019	1.875451	0.00584175048289	0.000273551901281	0.00068945381085
2.050939	1.617192	1.67754126938	1.927967	1.717375	1.758619	1.82386	0.00816222974106	3.55684979764e-05	0.000578109369439
2.050939	1.617192	1.690836	1.927967	1.717375	1.749403	1.823988	0.00830592009162	3.45772552916e-05	0.000573094525032
2.050939	1.617192	1.690836	1.927967	1.717375	1.758619	1.82386	0.00816222974106	3.55663934272e-05	0.000578109369439
2.050939	1.69446743026	1.68376103665	1.910363	1.725567	1.758661	1.824244	0.00828163660836	0.000365729052784	8.58663932507e-05
2.051002	1.674419	1.909063	2.086027	2.018407	1.749219	2.0855	0.0107735017765	0.000394769727538	2.36752885817e-05
2.051003	1.650098	1.78142183258	1.910027	1.75767297436	1.749189	1.822964	0.00854018420294	0.000101608125054	0.000347631340909
2.051003	1.650098	1.794374	1.910027	1.74498619375	1.749189	1.822964	0.00840218616057	8.97700356639e-05	0.000353407514829
2.051003	1.650098	1.794374	1.910027	1.75767297436	1.749189	1.822964	0.00854018420294	0.000101608125054	0.000347631340909
2.051003	1.650098	1.8388396632	1.910027	1.74498619375	1.749189	1.822964	0.00840218616057	8.97700356639e-05	0.000353407514829
2.051003	1.66633548607	1.794374	1.910027	1.75767297436	1.749189	1.822964	0.00851960014008	0.00015098505897	0.000291237098463
2.051003	1.67395	1.687222	1.910363	1.774571	1.751221	1.76382730058	0.00770658466362	0.000191718609218	0.0002207644665
2.051003	1.67395	1.687222	1.910363	1.774571	1.751221	1.782004	0.00835032499183	0.000194115690786	0.000242751993875
2.051006	1.977747	1.902533	1.817784	2.03701	1.702004	1.873723	0.00499619856192	0.000653650327698	0.000238726858778
2.051006	1.977747	1.9094168777	1.817784	2.03701	1.702004	1.873723	0.00499619856192	0.000653650327698	0.000238726858778
2.051024	1.60713209625	1.779654	2.082125	1.774681	1.751222	1.92107140454	0.0107393218274	3.44161819497e-05	0.000305241010092
2.051024	1.622962	1.77999	2.082125	1.777145	1.751226	1.912879	0.0105705880618	9.91289660671e-05	0.000230970005881
2.051024	1.65004	1.78375	2.082057	1.774569	1.74919	1.931183	0.0107839723786	0.000247983732747	6.0711486838e-05
2.051031	1.74837896002	1.896639	2.093245	1.979783	1.739597	1.978848	0.00891879942167	0.000373658994263	3.30210030737e-05
2.051035	1.617198	1.707638	1.910131	1.750407	1.763429	1.826292	0.00884096346037	0.000420946110798	3.54829110125e-05
2.051035	1.617198	1.707638	1.910131	1.77408949793	1.763429	1.826292	0.00926774766147	0.000416896958089	5.06619181965e-05
2.051053	1.66883	1.68884	1.906203	1.714559	1.754302	1.816052	0.00806281608979	0.000232136477083	0.000286685672021
2.051095	1.7319	1.938751	2.069821	1.97141149798	1.740451	1.98192	0.00769219656476	0.00023214489528	0.000163838534692
2.051131	1.617198	1.740406	1.910131	1.750143	1.763461	1.826292	0.00884096346037	0.000420946110798	3.54829110125e-05
2.051187	1.65992	1.80767	1.774907	1.750143	1.755813	1.717728	0.00624594969653	0.000190950448751	0.000425615895331
2.051191	1.740076	1.95411	2.090378	2.006663	1.739491	2.01008	0.0106287028817	0.0004387274472	6.43158885732e-06
2.051251	1.735948	1.921632	2.090326	2.00973522826	1.739587	1.84323218099	0.00894133460459	0.000215790443253	0.000166854889125
2.051251	1.735948	1.921632	2.090326	2.015623	1.739587	1.84323218099	0.00894133460459	0.000215790443253	0.000166854889125
2.051255	1.740076	1.8726472351	2.094827	2.00544	1.739555	1.97988	0.0102702596205	0.000418298587873	2.90976925383e-05
2.051255	1.740076	1.896767	2.094827	2.00544	1.739555	1.97988	0.0102702596205	0.000418290169676	2.90976925383e-05
2.051281	1.730616	1.872165	1.742082	1.80035948506	1.739544	1.788278	0.0062299601202	0.000160855394834	0.00050191228431
2.051281	1.730616	1.872165	1.742082	1.816615	1.739544	1.788278	0.00665044201771	0.000217562473701	0.000441351417839
2.051281	1.730616	1.872165	1.742082	1.816615	1.739544	1.80537016178	0.0071472396405	0.000213159756722	0.000452456898358
2.051281	1.730616	1.87410459926	1.742082	1.816615	1.739544	1.788278	0.00665044201771	0.000217562473701	0.000441351417839
2.051281	1.730616	1.88421133134	1.742082	1.816615	1.739544	1.788278	0.00665044201771	0.000217562473701	0.000441351417839
2.051283	1.74203778651	1.93368	2.065608	2.012551	1.739555	1.984544	0.0108224385875	0.000440190108911	2.53598158911e-06
2.051287	1.731916	1.896767	2.069608	1.968176	1.739555	1.979872	0.00769219656476	0.00023214489528	0.000163838534692
2.05128727981	1.69902837499	1.86814413244	2.08570434192	2.01255110535	1.73955472579	1.97987246843	0.0102533462962	5.72568546877e-05	0.000425862086125
2.05128727981	1.73188411395	1.89676716267	2.08570434192	2.01255110535	1.73955472579	1.97027624427	0.010459497402	0.000295047767064	0.000138811895752
2.05128727981	1.73601248133	1.89676716267	2.08570434192	1.9686882061	1.73955472579	1.97987246843	0.00769219656476	0.00023214489528	0.000163838534692
2.051291	1.674526	1.687742	1.906267	1.738623	1.755934	1.816052	0.0083713042413	0.000193204420971	0.000234294616013
2.051323	1.63420865073	1.737172	1.909267	1.723519	1.758493	1.831796	0.00832770566718	4.248596411e-06	0.000496216794767
2.051323	1.64965	1.737172	1.909267	1.723519	1.758493	1.831796	0.00831222740713	8.35384654088e-05	0.000396296433724
2.051387	1.61647	1.724022	1.918323	1.750143	1.763461	1.824244	0.00885847678954	0.000418595329314	3.98171102836e-05
2.051763	1.65907	1.756255	1.918347	1.717503	1.749445	1.82834	0.00824456838158	0.000178062189298	0.00033693135111
2.051763	1.65907	1.756255	1.918347	1.72833742969	1.749445	1.82834	0.00844529782554	0.000191476586057	0.000325598299269
2.051763	1.65907	1.76500424058	1.918347	1.717503	1.749445	1.82834	0.00824456838158	0.000178062189298	0.00033693135111
2.052084	1.649614	1.740446	1.90684	1.723519	1.758661	1.824116	0.00831222740713	8.35384654088e-05	0.000396296433724
2.0520842676	1.63233756927	1.74047	1.910155	1.717375	1.758661	1.824244	0.00822187639561	4.25376374085e-05	0.00050078063419
2.0520842676	1.649966	1.73235423663	1.910155	1.71875071508	1.758661	1.824244	0.00831222740713	8.35384654088e-05	0.000396296433724
2.0520842676	1.649966	1.73235423663	1.910155	1.72388134286	1.758661	1.824244	0.00831222740713	8.35384654088e-05	0.000396296433724
2.0520842676	1.649966	1.73235423663	1.910155	1.74139157927	1.758661	1.824244	0.00854255171331	9.76747225529e-05	0.000346038341654
2.0520842676	1.649966	1.73235423663	1.92606379065	1.71875071508	1.758661	1.824244	0.00838697053193	0.000137932644677	0.000381136046012
2.0520842676	1.649966	1.74047	1.910155	1.71875071508	1.758661	1.824244	0.00831222740713	8.35384654088e-05	0.000396296433724
2.0520842676	1.663097046	1.74047	1.910155	1.71875071508	1.758661	1.83831334499	0.00844218492337	0.000190272783901	0.000331566874399
2.053059	1.70397	1.927871	2.075403	1.70355718527	1.742117	1.979872	0.0103088488925	7.23717272214e-05	0.000319189063307
2.05452753315	1.73188411395	1.86814413244	2.08570434192	1.99472662166	1.73955472579	1.97987246843	0.00959022737398	0.000290464058852	0.000150076676196
2.059123	1.707402	1.926847	1.971467	1.701509	1.741765	1.980196	0.00979399388316	1.00918020077e-05	0.000442092059051
2.059451	1.645874	1.675886	1.960267	1.779967	1.749187	1.826868	0.00906625624503	8.44328988296e-05	0.000343386101336
2.060276	1.648342	1.732258	1.911093	1.719785	1.758645	1.824244	0.00820176448797	8.07457285874e-05	0.000398594904077
2.06069480183	1.649966	1.74047	1.910155	1.71875071508	1.758661	1.824244	0.00820176448797	8.07457285874e-05	0.000398594904077
2.061109	1.952051	1.693023	1.895096	2.000697	1.716568	1.875771	0.00485935667749	0.000859212173243	0.000547458389657
2.063219	1.658162	1.732854	1.911627	1.750399	1.742629	1.717728	0.00770122568122	1.00875929092e-05	0.000959283058631
2.063219	1.658162	1.732854	1.911627	1.76851763929	1.742629	1.717728	0.00785369011006	4.01531831368e-05	0.000956223258764
2.063219	1.658162	1.742134	1.911611	1.750399	1.742501	1.717728	0.00770122568122	1.00875929092e-05	0.000959283058631
2.063219	1.658162	1.79839	1.905995	1.749375	1.742629	1.717728	0.00770122568122	1.00875929092e-05	0.000959283058631
2.063219	1.658162	1.80767	1.905979	1.72356333855	1.742501	1.717728	0.00734988536925	3.47465961778e-05	0.000938704404623
2.063219	1.658162	1.80767	1.905979	1.749375	1.742501	1.717728	0.00770122568122	1.00875929092e-05	0.000959283058631
2.063219	1.658162	1.80767	1.905979	1.749375	1.74818790719	1.717728	0.00770122568122	1.00875929092e-05	0.000959283058631
2.06322712971	1.65259358718	1.74052849496	1.91153490106	1.73990279755	1.74227688128	1.82132650222	0.00820921369654	5.25279325795e-05	0.000863067972479
