3.093043	2.778131	1.752674	2.873392	2.920013	2.810731	2.98574	2.894851	2.210395	0.122534038657	0.00247630127877
3.092821	2.778119	1.818082	2.750718	2.937421	2.782831	3.013388	2.894867	2.10703	0.122545019376	0.00233350950635
3.092829	2.777859	1.81821	2.816254	2.936269	2.810731	2.99354839279	2.894867	2.20623	0.122564429725	0.00232909051339
3.092829	2.777859	1.81821	2.816254	2.936269	2.810731	3.010316	2.34608688952	2.20623	0.122607271653	0.00224358064968
3.093027	2.761347	1.785186	2.849166	2.920037	2.814523	2.985036	3.044051	2.209823	0.12263361431	0.0022141986965
3.093067	2.778113	1.82206	2.89715	2.918001	2.814121	2.985736	1.991895	2.291863	0.122711798016	0.00221414669659
3.095219	2.745395	1.820034	2.865566	3.037133	2.889786	3.01786	1.994603	2.116247	0.122765772546	0.00200161103532
3.093227	2.737671	1.783035	2.78323	2.9579349856	2.801851	3.018716	2.026499	1.858708	0.122787521873	0.00197625207574
3.093227	2.737671	1.783035	2.78323	2.935893	2.801851	3.018716	2.026499	1.858708	0.122813285278	0.00196638109147
3.094843	2.745099	1.806496	2.75067	2.940485	2.679533	3.004422	1.996827	2.147606	0.12283779426	0.00193266314521
3.095093	2.70439	1.77842	2.750686	2.969073	2.831525	2.971652	2.3341078035	2.365462	0.122856011382	0.00174140745003
3.092829	2.679555	1.818402	2.685182	2.919909	2.810339	2.976716	2.894851	2.206231	0.122955283379	0.00151360981308
3.095075	2.671875	1.785634	2.849086	2.928229	2.814003	2.98574	3.042407	2.227099	0.123092510173	0.00147238587879
3.092267	2.684817	1.820376	2.881438	2.936437	2.879785	2.946826	1.765211	2.226199	0.12312430784	0.00145472290694
3.092267	2.684817	1.820376	2.86785093571	2.936437	2.879785	2.946826	1.765211	2.226199	0.12312430784	0.00145472290694
3.092899	2.684817	1.818264	2.864395	2.936437	2.847017	2.94785	1.754327	2.226199	0.123128474002	0.00145400490808
3.095219	2.618375	1.809896	2.839534	2.948725	2.808554	2.981638	2.369994	2.366102	0.123187669206	0.00106486752828
3.095219	2.614279	1.818088	2.84811	2.952821	2.808314	2.981638	2.41095416316	2.366358	0.123261857304	0.00092276975475
3.093163	2.605831	1.817954	2.881134	2.952821	2.811898	2.979038	1.754331	2.22703	0.123323242638	0.000911976771952
3.093163	2.606855	1.82012	2.882046	2.936437	2.811882	2.980574	1.754971	2.226518	0.123344777649	0.00090650678067
3.093035	2.614785	1.82206	2.9001214602	2.917989	2.814505	2.978824	1.762519	2.291735	0.12336743316	0.000904952783146
3.093035	2.614785	1.82206	2.89715	2.917989	2.814505	2.978824	1.762519	2.291735	0.12336743316	0.000904952783146
3.093043	2.614291	1.818274	2.743438	2.920101	2.806827	2.985756	1.994755	2.210394	0.123367906889	0.000896921795946
3.093035	2.598407	1.785198	2.88179	2.936421	2.880058	2.978829	2.060076	2.210707	0.123380761835	0.000816989923339
3.093035	2.597639	1.818088	2.848366	2.952821	2.813946	2.979014	1.765227	2.366358	0.123402687906	0.000769915998365
3.093035	2.597639	1.818088	2.848174	2.952821	2.814002	2.973446	1.716075	2.366102	0.123409314754	0.000769497999031
3.093041	2.597891	1.817954	2.88087	2.936269	2.875691	2.978838	1.756699	2.222102	0.123420061682	0.000762146010748
3.090988	2.573319	1.818344	2.750062	2.99464131442	2.866842	2.98139	1.722219	2.36175	0.123428110562	0.000655349180958
3.095003	2.573319	1.806568	2.76598834751	2.969205	2.81308246242	2.978822	1.765227	2.374038	0.123444475026	0.000654279182664
3.095003	2.573319	1.806568	2.750062	2.969205	2.81308246242	2.978822	1.765227	2.374038	0.123444497735	0.000654106182939
3.09098803211	2.573319	1.806568	2.750062	2.969205	2.81308246242	2.978822	1.765227	2.374038	0.123444497735	0.000654106182939
3.090988	2.573319	1.818344	2.750062	2.968565	2.866842	2.98139	1.722219	2.36175	0.123456190027	0.000647600193309
3.094987	2.573319	1.807592	2.75019	2.937333	2.868786	2.978826	1.765227	2.373654	0.123497850667	0.00064412319885
3.091244	2.572183	1.80772	2.749818	2.920053	2.809914	2.97959	1.764715	2.374038	0.123506361973	0.000638419207941
3.095003	2.55454273781	1.806568	2.750062	2.970085	2.603168	2.971654	1.591323	2.87082377038	0.123539946772	0.000299248748502
3.093045	2.532439	2.344391	2.938854	2.644397	2.808113	2.915086	2.649966	3.082674	0.1235733465	0.000277334783428
3.094963	2.531443	2.344307	2.963206	2.788941	2.807393	2.919942	2.895722	2.198422	0.123637061013	0.000270370794527
3.095227	2.531217	1.82012	2.88195	3.038837	2.814249	2.952722	1.994587	2.156567	0.123641963568	0.000242111839566
3.093029	2.515536	2.344291	3.012198	2.788981	2.811889	2.985995	3.85076	2.203958	0.12365174225	0.000235455850174
3.093157	2.531425	1.787236	2.898318	2.936433	2.809913	2.917794	1.765211	2.210711	0.123653798189	0.000235302850418
3.093029	2.516048	2.344299	3.01271	2.788981	2.809201	2.985995	2.74484	2.203966	0.123697703211	0.000215094882625
3.094877	2.515968	2.342635	3.01351	2.805317	2.735665	2.971661	1.76521	2.203798	0.123700450748	0.000100203065736
3.090988	2.5011219143	1.818344	2.750062	2.968565	2.866842	2.98139	1.722219	2.36175	0.123705589909	1.5937720226e-06
