2.303207	1.936523	0.856395	2.572158	2.642416	2.23986094172	2.365116	2.183538	2.29814064636	2.812742	4.65326622232	2.252269	0.0278711251807	0.063014080629	0.0706950473602
2.270471	1.973755	1.029263	2.53427	2.593567	2.239339	2.3567	2.205302	2.165294	3.223594	4.198831	1.540649	0.0327242111094	0.0454828479383	0.0481359570457
2.272487	1.974427	1.157978	2.540414	2.585203	2.239349	2.365858	2.222454	2.23899	3.217706	4.199727	2.530601	0.0327669755087	0.0410138236067	0.0450687779849
2.270439	1.972731	1.029835	2.53939	2.585375	2.239317	2.365404	2.17821066125	2.238766	3.215402	4.200111	2.610669	0.0327853243184	0.0352265078918	0.036595613597
2.22894	1.91517	1.569135	2.515095	2.267252	2.21875068388	2.4042	1.918763	1.960865	1.779253	1.866488	8.581354	0.0400062772942	0.0160514561423	0.0206252372879
2.200352	1.914366	1.034559	2.466224	2.26458	2.690646	2.513292	2.046011	2.294013	0.689088	1.77212	8.769238	0.0547047909659	0.00807089649887	0.0147470044653
2.2331	1.905954	1.569135	2.515127	2.267252	2.45628623471	2.492748	1.918251	1.978273	1.779269	1.675912	10.645738	0.0562570111865	0.00204013325362	0.0106193758329
2.231006	1.901994	1.023295	2.492949	2.259908	2.694486	2.389696	2.026093	2.231197	0.526656	1.193296	8.768738	0.0569030168044	0.000593334429964	0.00894270528622
2.229026	1.93875	0.993168	2.499583	2.266828	2.691574	2.292082	2.045819	2.231009	0.735859	1.706584	8.81789	0.0631682221642	0.00878274824166	0.00518882288828
2.229026	1.93875	0.993168	2.499583	2.266828	2.691574	2.292082	2.02964561429	2.231009	0.735859	1.706584	8.81789	0.0631682221642	0.0165669552429	0.00105906968244
2.228964	1.970878	1.021071	2.502487	2.262788	2.69107	2.406284	2.049915	2.232217	0.95328	1.186384	8.845086	0.0669672385201	0.0145170536868	0.000666475664978
2.269453	1.902882	1.576303	2.400407	2.267376	2.694486	2.404154	1.906155	1.977133	1.779381	1.087128	8.691354	0.0708259333552	0.00106942018798	0.00675295837512
2.501451	2.243409	1.351563	2.311677	2.546684	2.369339	2.619796	2.022124	1.91256	4.143758	1.843263	2.13965	0.271644923737	0.00416676470446	0.00643065653396
2.511796	2.27994496007	1.41097	2.328788	2.584347	2.334123	2.335551	2.284119	2.289147	4.333781	1.267214	0.679595568352	0.273757425209	0.00269533042901	0.00204561948825
2.511796	2.27994496007	1.41097	2.328788	2.584347	2.334123	2.335551	2.284119	2.289147	4.333781	1.267214	0.897193	0.273757425209	0.0027597848496	0.00198474142771
2.477012	2.296097	1.304917	2.37894	2.527511	2.326443	2.304781	1.890915	2.131567	7.686663	0.900742	1.152683	0.278646426511	0.00194336711821	0.00356991067406
2.468575	2.229931	1.38852601167	2.357781	2.52581	2.38172774493	2.537152	1.898349	1.96188	4.029686	1.717715	1.428776	0.281702878534	0.00200425752138	0.00102463097714
2.515171	2.177387	1.312739	2.367485	2.519498	2.407627	2.548424	1.898429	1.893772	4.009172	1.071059	2.821414	0.283099324719	0.000824863523592	0.000118236461377
2.515069	2.241203	1.392543	2.383933	2.52325	2.405691	2.541904	1.917821	1.893708	4.020574	1.050771	1.896502	0.285647896745	0.00074936846574	0.000113053187441
2.600572	2.038051	1.834392	2.536567	2.282445	2.38259	2.426206	1.9804024765	2.0968	2.94802	1.611237	2.530216	0.286370829665	0.000285157836317	0.001074522977
2.600572	2.038051	1.834392	2.536567	2.282445	2.38259	2.426206	1.975724	2.0968	2.94802	1.611237	2.530216	0.286370829665	0.000285157836317	0.001074522977
2.600572	2.038051	1.834392	2.536567	2.282445	2.38259	2.426206	1.9804024765	2.0968	2.94802	1.611237	2.10690661796	0.286370829665	0.000446435435367	0.000381501466024
2.476395	2.230563	1.545935	2.64108	2.322649	2.32569	2.304568	2.06630277329	2.262635	9.107975	2.098834	2.201247	0.290243850491	0.000545651173492	0.000115856559456
2.476395	2.230563	1.545935	2.64108	2.32808714268	2.32569	2.304568	2.056802	2.262635	9.107975	2.098834	2.201247	0.290629158078	0.000499331622816	0.000210902304436
2.502915	2.245003	1.312607	2.360317	2.533954	2.406523	2.548352	2.381647	1.919884	4.112862	1.062547	1.42774	0.291498200487	0.000243669884838	0.000757032626974
2.515163	2.244971	1.312607	2.368509	2.52581	2.407675	2.548424	1.901437	1.893772	4.009182	1.071059	1.89648603999	0.295959582021	0.000836155564566	4.27444479329e-05
2.515163	2.244971	1.312607	2.38622300787	2.52581	2.407675	2.548424	1.901437	1.893772	4.009182	1.071059	1.89648603999	0.295976602065	0.000828746549094	3.00466972e-05
2.503697	2.242231	1.683273	2.38760816878	2.534861	2.420586	2.537321	2.144727	2.229628	9.108605	1.054067	2.249518	0.297115656412	0.000846765224019	1.81992504733e-05
2.60134	2.077411	1.83628	2.535373	2.299597	2.38251	2.427518	1.97214	2.098496	3.398164	1.611101	2.399016	0.298570698787	6.95030936362e-05	0.000726568188498
