1.653646	1.309543	1.57118761568	1.221285	1.291131	1.586064	1.481779	7.840593	0.002000504823	0.000229103178423	1.69978702905e-06
1.653646	1.309543	1.584273	1.221285	1.291131	1.586064	1.481779	7.840593	0.002000504823	0.000229103178423	1.69978702905e-06
1.653646	1.6241794869	1.391862	1.233203	1.141234	1.710137	1.522641	6.447516	0.000892093573694	7.58170208689e-05	0.000224161324117
1.653807	1.521024	1.437021	1.216503	1.176161	1.518412	1.601255	9.02368	0.00147417393392	8.23829634472e-05	3.32309768136e-05
1.653897	1.521408	1.40827	1.205799	1.141616	1.567448	1.609461	8.541584	0.00110045275849	2.43674906016e-05	8.95188767639e-05
1.653897	1.521408	1.40827	1.205799	1.141616	1.56914885257	1.609461	8.541584	0.00110045275849	2.43674906016e-05	8.95188767639e-05
1.653914	1.361346	1.602724	1.220697	1.490805	1.522807	1.441719	7.90816197566	0.0039982036564	2.54470390272e-05	2.35827217224e-05
1.653914	1.618658	1.403406	1.234579	1.142138	1.572973	1.429048	5.328262	0.000465797023438	1.90013062565e-05	0.000346298634034
1.654031	1.361316	1.30714966545	1.247197	1.219436	1.782648	1.609469	2.95966416858	0.000254750784434	0.000858304108247	1.94841945252e-05
1.654066	1.361314	1.602724	1.220697	1.497013	1.522815	1.441031	7.858419	0.0039937963021	2.49910707926e-05	1.90532519821e-05
1.654121	1.384934	1.571828	1.249463	1.203569	1.651793	1.598279	4.248982	0.000108725810699	0.000913488700129	8.80278904871e-05
1.654121	1.384934	1.571828	1.249463	1.203569	1.651793	1.598279	5.08271691471	0.000145189549937	0.000954614962306	9.97474975071e-05
1.654121	1.51677762291	1.408014	1.2047799377	1.14136	1.567064	1.606643	8.541584	0.00118762380039	7.93424843557e-05	4.93468523984e-05
1.654121	1.51677762291	1.408014	1.207479	1.14136	1.567064	1.606643	8.541584	0.00118762380039	7.93424843557e-05	4.93468523984e-05
1.654121	1.521174	1.408014	1.207479	1.14136	1.567064	1.606643	8.541584	0.00118762380039	7.93424843557e-05	4.93468523984e-05
1.654158	1.302123	1.583476	1.221317	1.287035	1.586108	1.481761	7.839185	0.00200302099507	0.000231287680784	2.3353909412e-06
1.654158	1.302123	1.5855463293	1.221317	1.287035	1.586108	1.481761	7.839185	0.00200302099507	0.000231287680784	2.3353909412e-06
1.654342	1.3614	1.450616	1.233221	1.208897	1.63555	1.609761	4.959526	0.00056112932918	0.00059112952119	2.32638639458e-05
1.654458	1.359301	1.59436233076	1.220421	1.406327	1.480346	1.446602	7.799435	0.00289383078933	5.01770980051e-05	3.12606480512e-05
1.654458	1.359301	1.61816001586	1.220421	1.406327	1.480346	1.446602	7.799435	0.00289383078933	5.01770980051e-05	3.12606480512e-05
1.654458	1.359301	1.626788	1.220421	1.406327	1.480346	1.446602	7.799435	0.00289383078933	5.01770980051e-05	3.12606480512e-05
1.654458	1.635766	1.341797	1.417755	1.430027	1.709672	1.74147	3.945458	0.000293576713474	1.36211483456e-05	0.000756719271875
1.654633	1.518912	1.449309	1.221279	1.175143	1.526604	1.604327	8.085772	0.0014232688722	9.25187636771e-06	0.000105368853393
1.654665	1.51904	1.42804	1.225397	1.140048	1.603099	1.580918	9.135024	0.00357289585047	8.94981404896e-05	9.4285605378e-06
1.654665	1.52096	1.441245	1.220551	1.178415	1.5195	1.603271	9.003696	0.00155730664449	0.00010005380512	2.75506627801e-05
1.654665	1.52096	1.46171761849	1.220551	1.178415	1.5195	1.603271	9.003696	0.00155730664449	0.00010005380512	2.75506627801e-05
1.654666	1.639878	1.428022	1.232709	1.140086	1.603237	1.449828	4.579214	0.000317475652325	1.58139410373e-05	0.000393155945705
1.65511	1.441303	1.617356	1.221621	1.39831166286	1.532009	1.440743	7.779351	0.00284522115783	3.45290972271e-05	4.96194218733e-05
1.65511	1.441303	1.617356	1.221621	1.40869	1.532009	1.440743	7.779351	0.00291771875853	3.25663612353e-05	5.06393444301e-05
1.655306	1.37585147567	1.593999	1.224635	1.277645	1.59049268938	1.458923	6.50805970665	0.00169842696483	0.000349006243457	2.47898252285e-06
1.655306	1.37585147567	1.60447265447	1.224635	1.277645	1.59049268938	1.458923	6.50805970665	0.00169842696483	0.000349006243457	2.47898252285e-06
1.655433	1.52052	1.422056	1.225253	1.143376	1.701371	1.59096296838	9.109936	0.00391332865555	6.25649259056e-05	1.6893043337e-05
1.655433	1.52052	1.422056	1.225253	1.143376	1.701371	1.601256	9.109936	0.0038256738039	3.54659046908e-05	3.39911675391e-05
1.655434	1.375843	1.597199	1.224615	1.277877	1.590075	1.458919	6.50806	0.00169842696483	0.000349006243457	2.47898252285e-06
