2.658071	2.108727	1.776498	2.679254	2.106169	2.168937	2.683791	2.044423	2.632479	2.721466	4.136913	0.009575	0.411511462167	0.0538866320094	0.0492144983788
2.658071	2.10475071536	1.776498	2.679254	2.106169	2.168937	2.683791	2.044423	2.632479	2.721466	4.136913	0.009575	0.411511462167	0.0538866320094	0.0492144983788
2.658071	2.107535	1.72069	2.67004898052	2.106169	2.137329	2.68465497029	2.052615	2.599711	2.813626	4.132145	0.007055	0.417302401403	0.0129504419194	0.00739264122039
2.658071	2.107535	1.72069	2.66953087466	2.106169	2.137329	2.68465497029	2.052615	2.599711	2.813626	4.132145	0.007055	0.417302401403	0.0129504419194	0.00739264122039
2.658071	2.107535	1.72069	2.679254	2.106169	2.137329	2.68465497029	2.052615	2.599711	2.813626	4.132145	0.007055	0.417302401403	0.0129504419194	0.00739264122039
2.658071	2.107535	1.72069	2.679254	2.106169	2.137329	2.609301	2.052615	2.59832221987	2.813626	4.13930616757	0.007055	0.41802313078	0.00718751821259	0.00144209220539
2.658071	2.107535	1.72069	2.679254	2.106169	2.137329	2.609301	2.052615	2.56648968378	2.813626	4.132145	0.007055	0.418541763344	0.00490639691482	0.000879458228721
2.658071	2.107535	1.74160736632	2.679254	2.106169	2.137329	2.609301	2.052615	2.59832221987	2.813626	4.132145	0.007055	0.418541763344	0.00641635986692	0.000743474729721
2.658071	2.107535	1.72069	2.679254	2.106169	2.137329	2.59818718515	2.052615	2.599711	2.813626	4.132145	0.007055	0.418715674057	0.00464330860392	0.00119849480031
2.493657	1.90362	2.192004	2.414746	2.449232	2.648613	2.58632	2.17045	2.201134	3.099184	2.804883	7.150181	0.425951090954	0.00421689144451	0.00366930916067
2.506327	1.862656	2.172388	2.398958	2.40743289565	2.649021	2.67976	2.09973	2.299638	2.99576	2.61333117602	7.30969846768	0.426024247128	0.000741909190259	0.000223937621723
2.494225	1.845124	2.193148	2.410342	2.694864	2.645553	2.573008	2.590736	2.222238	3.010224	2.401567	6.458429	0.426127244097	0.000191299279926	0.00113949553607
2.494171	1.847684	2.193148	2.408358	2.67848	2.601505	2.495184	2.623504	2.222238	3.009072	2.396447	6.456381	0.42612853309	0.000178053677963	0.0011244537801
2.506327	1.86304	2.1697	2.398928	2.410505	2.649213	2.67372	2.112018	2.22591	2.983472	2.419315	5.153154	0.426141499995	0.000195339297726	0.000623390039437
2.493897	1.871236	2.1831	2.41483	2.449024	2.658893	2.697936	2.00141	2.267926	2.928286	2.401643	6.63554701985	0.426174627242	0.0001559848208	0.000770601529793
2.517494	2.1987	2.137139	2.309566	2.171021	2.01992	2.156964	2.310223	2.196649	2.540595	0.041995	3.142728	0.426941751532	0.000554407428596	0.000231750014571
2.517494	2.198688	2.137395	2.309566	2.177165	2.019408	2.156852	2.305895	2.247401	2.404291	0.042347	2.847816	0.426973705284	0.000456210218404	0.000353957958218
2.517494	2.198688	2.137395	2.309566	2.177165	2.019408	2.156916	2.305743	2.247401	2.404291	0.041995	2.880584	0.426973965993	0.000378353783901	0.000438232684315
2.511446	2.184098	2.169827	2.251502	2.184671	2.16944	2.17798	2.624335	2.252585	2.666061	0.306539	3.05696	0.427436036147	8.37285565014e-05	0.000796292241923
2.486873	1.840532	2.188132	2.407148	2.448996	2.693231	2.505624	2.042834	2.33562996434	2.99928803394	2.420531	5.155429	0.428221977768	0.000680053242053	0.000183357549106
2.486873	1.840532	2.188132	2.407148	2.448996	2.693231	2.55141922306	2.042834	2.318072	2.98296	2.420531	5.155429	0.428223015764	0.00107774301918	0.000176017319002
2.486873	1.840532	2.188132	2.407148	2.448996	2.693231	2.505624	2.042834	2.318072	2.98296	2.420531	5.155429	0.428223015764	0.00107774301918	0.000176017319002
2.486873	1.85760303915	2.188132	2.407148	2.448996	2.693231	2.505624	2.042834	2.318072	2.98296	2.420531	5.155429	0.428261785522	0.00107072338326	0.000158060379665
2.49599	2.198432	2.140431	2.294206	2.176973	2.005312	2.15602	2.295503	2.247421	2.404291	0.041995	3.056712	0.429027126542	0.000432028906042	0.000406814891051
2.49599	2.132512	2.156815	2.261742	2.161631	2.005326	2.36491859135	2.295503	2.195805	2.403998	0.173419	3.056712	0.429181823507	0.00026022315948	0.00054990128101
2.508278	2.132896	2.137395	2.296488	2.2218782384	2.069072	2.25562	2.296655	2.242018	2.993748	0.173419	2.841672	0.429251864782	0.000111011275459	0.000740593901151
2.49599	2.132512	2.156815	2.261742	2.161631	2.005326	2.36491859135	2.295503	2.195805	1.90963479128	0.173419	3.03305092623	0.429284448803	0.000209044701146	0.000600603971327
2.49599	2.132512	2.156815	2.261742	2.161631	2.005326	2.36491859135	2.295503	2.195805	1.90963479128	0.173419	3.056712	0.429284448803	0.000245650538103	0.000598165166442
2.500086	2.133344	2.136627	2.312879	2.189137	2.06088	2.240977	2.296599	2.202327	1.532144	0.191331	3.107208	0.429335850268	0.000372138371901	0.0004538793988
2.490102	2.125152	2.141491	2.312943	2.189265	2.06088	2.238673	2.296599	2.209527	1.46660781999	0.191075	2.820488	0.431392969242	0.000347341817744	0.00045782322243
2.445558	2.133396	2.154035	2.2563	2.186726	2.103972	2.239659	2.304991	2.201831	2.721231	0.174035	7.775592	0.435954280475	0.000174175399906	0.000658239444068
2.396503	1.862668	2.115268	2.415342	2.449234	2.644925	2.684504	2.09973	2.266614	2.99576	1.987542	6.523266	0.439323238326	0.000638071913637	0.000131849652682
