2.499986	1.912648	1.203864	1.642305	1.763905	2.18348	2.174477	1.912567	2.373033	2.343345	6.604856	0.00622317626215	0.00153366617568	0.000534767454141
2.481298	1.904456	1.203864	1.991041	1.768787	2.21305708216	2.174477	1.896183	2.373025	2.135277	6.604836	0.00625045397268	0.00152188632239	0.000754457220153
2.481298	1.904456	1.203864	1.991041	1.768787	2.199352	2.174477	1.896183	2.373025	2.31160117826	6.604836	0.00625054868062	0.00149485774072	0.000723505070973
2.481298	1.904456	1.1690561247	1.991041	1.768787	2.199352	2.174477	1.896183	2.373025	2.31160117826	6.604836	0.00625054868062	0.00169177695461	0.000304909519098
2.481298	1.904456	1.203864	1.991041	1.768787	2.199352	2.174477	1.85362410275	2.373025	2.135277	6.604836	0.00625236194852	0.00142444189322	0.000723134824949
2.481298	1.904456	1.203864	1.991041	1.768787	2.199352	2.174477	1.896183	2.373025	2.135277	6.604836	0.00625236194852	0.00145523000254	0.000698374360676
2.472236	1.907074	1.203536	2.060052	1.766237	2.199163	2.19041	1.872478	2.369321	1.042287	5.28422	0.00626333116098	0.00137845981615	0.000777989806372
2.472082	1.912688	1.201384	1.671669	1.814757	2.197346	2.175773	1.872425	2.287625	2.318621	7.192804	0.00627971330564	0.00135340051087	0.000811349600596
2.481426	1.90448	1.203512	1.991057	1.764595	2.197456	2.182669	1.904375	2.372521	2.110701	6.604916	0.00628403570977	0.00152859871153	0.000634744339326
2.470546	1.912416	1.199328	1.674229	1.806029	2.19749	2.181853	1.966501	2.368649	2.182461	4.478204	0.00631074102014	0.0013392491012	0.000821670469965
2.487358	1.906752	1.203032	1.661793	1.682289	2.188023	2.073357	2.104977	2.333481	3.930969	6.54694	0.00636586684149	0.0013617662497	0.000710899971901
2.473423	1.906515	1.165029	2.060915	1.675489	2.198703	2.186461	2.230644	1.837101	1.230816	11.390092	0.0063683260717	0.000920467207936	0.00102571577266
2.465148	1.911242	1.285696	1.984788	1.839921	2.156377	2.11107	2.110526	1.875047	3.768639	5.174654	0.00636907770993	0.0021500581092	0.000118184199862
2.487184	1.905971	1.69016	1.60958	1.66765	2.187069	2.145037	1.990503	2.412778	2.39243	4.572644	0.00637390857775	0.00221935136386	5.03496897732e-05
2.486888	1.906099	1.615937	1.657676	1.656446	2.184405	2.144865	1.990523	2.425518	2.441582	4.5773	0.00638388876852	0.00216796272798	9.11144044609e-05
2.486888	1.906099	1.615937	1.657676	1.656446	2.184405	2.144865	1.990523	2.44821437837	2.441582	4.5773	0.00638388876852	0.00227513980547	3.20361082316e-05
2.486888	1.906099	1.69060783177	1.657676	1.656446	2.184405	2.144865	1.990523	2.4711179997	2.441582	4.5773	0.00638388876852	0.00228904268614	2.21829704165e-05
2.486888	1.906099	1.69060783177	1.657676	1.656446	2.184405	2.144865	1.990523	2.425518	2.07530217204	4.5773	0.00638642528766	0.00220417003317	5.92690628967e-05
2.456878	1.910112	1.203448	1.887693	1.765157	2.18504	2.180941	2.155058	2.318457	2.58883412578	7.389532	0.00646411968236	0.00140877403543	0.000676075927868
2.48053	1.908576	1.199448	1.668485	1.743465	2.187191	2.202713	1.950288	2.284521	2.294827	6.538938	0.006470811997	0.0014502467855	0.000581721761951
2.47413	1.92586	1.197912	1.674485	1.807845	2.19205	2.174429	1.87063272469	2.368649	2.311485	7.19462	0.0064768459956	0.00152853973854	0.000574176691862
2.466916	1.904466	1.302512	1.99106	1.814305	2.183893	2.19043	2.140455	2.069043	3.754279	4.875302	0.00648245417339	0.00211059675908	0.000132335128374
2.481426	1.904992	1.450552	2.048401	1.761523	2.185168	2.190861	1.871607	2.372413	0.378669	6.605892	0.0065577595774	0.00220175214088	8.98530578391e-05
2.471038	1.908576	1.201476	1.616261	1.748197	2.197464	2.226529	1.927035	2.329577	2.176885	6.579316	0.00657445876701	0.00165226926857	0.000502173253389
2.408556	1.907024	1.450288	2.060052	1.713653	2.199139	2.189178	2.092322	2.373033	1.033959	4.19777	0.00657566241176	0.00208738667804	0.000288187786277
2.497626	1.921849	1.855642	1.910133	1.916245	2.145896	1.78156	2.120305	1.933738	2.500228	8.586593	0.00666016154207	0.00202920351209	0.000208923760536
2.467176	1.917421	1.592099	1.658748	1.657838	2.183861	2.156121	2.068959	2.438982	2.200222	4.920454	0.00669157252362	0.00230826787849	9.74939775131e-06
2.44331	1.907024	1.721569	2.060305	2.041423	2.16856	2.14843265221	2.077775	2.123665	2.606911	8.757273	0.00670228612975	0.00202581888412	0.000304056070638
2.488626	1.939805	1.727725	2.059765	1.738309	2.184026	2.1406330879	2.121595	2.393761	1.037715	10.737685	0.00673806256063	0.00219228487098	2.41417099745e-05
2.471026	1.91546527901	1.198136	1.661793	1.958465	2.185691	2.177033	1.937798	1.85352	0.727341	2.992348	0.00675689417189	0.00110827720218	0.00100185268434
2.465164	1.903784	1.197984	1.658868	2.009845	2.191675	2.190544	2.100871	2.066409	2.593439	5.620164	0.0067599322068	0.00117468499303	0.00094426164756
2.444334	1.902144	1.787105	2.060921	2.053711	2.14241869936	1.784924	2.077755	2.123665	2.574143	8.765789	0.006768657777	0.00208454965633	0.000167065042062
2.472338	1.9384	1.202236	1.641745	1.811007	2.16728	2.190429	1.966395	1.942665	2.133309	5.635724	0.00677282664025	0.00129001929773	0.000816855179878
2.46517	1.923439	1.744109	1.805709	1.758789	2.193712	1.84606	2.378759	2.386025	2.477771	10.741179	0.00679130067847	1.41408339579e-05	0.00234741877112
2.425134	1.90332965889	1.198416	1.654617	1.764021	2.184955	2.181821	1.887487	1.9493484894	0.614045	4.197768	0.00680122377348	0.00115902345377	0.000988387861452
2.484344	1.911277	1.72397	1.657116	2.052914	2.168553	2.159835	2.109009	2.399334	0.88917	4.568398	0.00680365193715	0.00229105619226	1.06258558513e-05
2.467176	1.933039	1.826852	1.909205	1.789861	2.21672	2.140894	2.363121	2.131865	2.134683	9.236747	0.00680659208908	0.000818020606129	0.00161159977345
2.471272	1.933037	1.592099	1.658652	1.657534	2.187957	2.157273	2.089463	2.442182	2.134686	4.578382	0.00680966873365	0.00225213191751	2.1907683123e-05
2.471406	1.949552	1.2038	1.616273	1.764217	2.198192	2.181965	1.904903	2.39965858694	2.463009	6.6807	0.00681293968774	0.0015893303528	0.000529477328759
2.481234	1.910879	1.728813	1.78276444225	1.763265	2.167996	1.853532	2.380971	1.874985	1.132399	11.331069	0.00684454648814	0.000326821996306	0.00196255953485
2.405771	1.906739	1.181955	1.927567	1.676537	2.147567	2.084218	1.961989	1.836229	1.441548	11.967684	0.00684644113169	0.00142605101318	0.000563943677482
2.481234	1.910879	1.728813	1.804101	1.763265	2.167996	1.853532	2.380971	1.874985	1.132399	11.331069	0.00684956263234	0.000350491224141	0.0019609572272
2.415762	1.904456	1.187112	1.642305	1.768796	2.184379	2.182677	1.896638	1.90071	0.774893	0.312828	0.00685733829277	0.00116675312686	0.000868110198555
2.497638	1.928505	1.856938	1.917317	1.935547	2.145624	1.779416	2.104945	2.007017	3.356308	9.103579	0.00685796607415	0.00202760281684	0.000243699693503
2.497638	1.928505	1.85577804975	1.909365	1.937893	2.14556	1.779416	2.103921	1.99927362687	3.393156	9.099195	0.00687058959444	0.0020124657159	0.000247989945444
2.465128	1.933037	1.723218	1.654044	1.65807469228	2.187829	2.157273	2.101623	2.409414	2.134686	4.25491033749	0.00687289438119	0.00219166776084	8.65668629106e-05
2.465128	1.933037	1.723218	1.654044	1.657586	2.187829	2.157273	2.101623	2.409414	2.134686	4.25491033749	0.00687289438119	0.00219166776084	8.65668629106e-05
2.46517	1.904991	1.745133	1.802133	1.968933	2.19256	1.849692	2.380807	2.090888	2.573059	10.733499	0.00687457065248	3.50109512934e-05	0.00230103552074
2.467279	1.906291	1.167395	1.853839	1.676541	2.147503	2.074074	2.224133	1.836357	1.150944	11.96762	0.00687755716745	0.000925559946226	0.00102274752912
2.457746	1.946464	1.201476	1.626741	1.806565	2.192306	2.110173	2.103813	2.270345	2.310463	7.2027	0.0068814037886	0.00141082966511	0.000653371688684
2.467279	1.906291	1.167395	1.83464478271	1.676541	2.147503	2.074074	2.224133	1.836357	1.150944	11.96762	0.00689329047782	0.000908988538093	0.00102112012004
2.387052	1.907018	1.318224	1.99106	1.812257	2.183867	2.190922	2.093298	2.079638	3.772775	5.030174	0.0069010507625	0.00207955380223	0.000133569281785
2.448924	1.910933	1.617969	1.70233794465	1.649358	2.179633	2.20845	1.888375	1.82263774831	2.13419	4.455548	0.00696916919039	0.00203401823489	0.000185727951773
2.480914	1.910879	1.728813	1.802197	1.763265	2.167996	1.8535	2.352299	1.891369	0.870255	11.052541	0.00698656937219	0.000674844735067	0.00159532777449
2.470806	1.948367	1.793953	1.992524	1.929189	2.148076	1.75433	1.982635	1.876889	2.131903	3.893257	0.00698749181314	0.00207946744893	0.000180854091694
2.454904	1.915789	1.396797	1.658644	1.674414	2.148789	2.181849	2.088183	2.11401	2.13571	2.474938	0.00700599596768	0.00228603506402	5.3273633276e-06
2.471022	1.948384	1.219896	1.617253	1.762917	2.154808	2.181229	1.903111	2.376841	2.177021	6.67846	0.00704227021498	0.00198789715008	0.000154788353305
2.462792	1.933589	1.675313	1.671172	1.644942	2.184245	2.208446	1.88127427795	2.395182	2.921134	4.581628	0.0070445274509	0.0023231227516	3.88612315843e-06
2.465132	1.920168	1.197984	1.65426	2.058997	2.191849	2.17416	2.100869	2.059395	2.134687	5.61978	0.00704610907302	0.00112634820901	0.000995901554758
2.476434	1.941294	1.170106	1.641809	1.763941	2.191675	2.181673	1.87047	2.10025250376	0.738605	0.38922	0.00705493732476	0.00134883431707	0.00055590494603
2.47938881802	1.941294	1.170106	1.641809	1.763941	2.191675	2.181673	1.87047	2.10025250376	0.738605	0.38922	0.00705493732476	0.00134883431707	0.00055590494603
2.480274	1.943951	1.745443	1.662965	1.962365	2.172785	2.173999	2.089991	2.092937	2.546535	9.422101	0.00708182147671	0.00193349667973	0.000266244956994
2.471026	1.94576	1.198136	1.661793	1.958465	2.185691	2.177033	1.937798	1.85352	0.727341	2.992348	0.0070914800194	0.00108826851162	0.00101146862201
2.432274	1.904498	1.37465355544	2.07503	1.802189	2.138985	2.182237	2.099759	2.210518	1.45624008459	2.985452	0.00710045970957	0.00227449320884	8.23912866238e-06
2.432318	1.930428	1.201384	2.106641	1.87757	2.193329	2.223196	2.119682	2.451563	3.134758	3.753352	0.00711185839722	0.00185492781737	0.000298358047094
2.471022	1.949536	1.203512	1.617185	1.805477	2.148816	2.181453	1.981983	2.152361	2.135709	6.59774	0.00711328531864	0.00160834492736	0.000447937440458
2.44956381227	1.933077	1.617969	1.653316	1.65755	2.184245	2.20847756819	1.893879	2.409518	2.134702	4.576508	0.00716916717808	0.00224444858034	2.04287908158e-05
2.498042	1.970088	1.199896	1.642983	1.764241	2.186555	2.180479	1.936062	1.99095604741	0.581997	0.383356	0.00719709749095	0.00107713525496	0.00099913127148
2.463126	1.948431	1.809697	2.067828	1.700213	2.171192	2.214958	2.089859	2.094217	2.540989	0.378793	0.00720303983201	0.00213360043468	8.07307815281e-05
2.466664	1.933039	1.851428	1.911285	2.052005	2.216496	2.14089	2.363569	2.131369	2.134683	9.231627	0.00730107693276	0.000908135536022	0.00156141365713
2.49971	1.935649	1.148056	1.89363	2.058309	2.184011	1.781439	1.921128	1.865468	1.955181	2.295065	0.00732676648884	0.00188441009636	6.72743257819e-05
2.46517	1.947951	1.745133	1.805813	1.955397	2.167472	1.842268	2.384903	2.385033	2.573695	10.741691	0.00733045292821	8.64017829804e-05	0.00225465227035
2.46517	1.947951	1.745133	1.805813	1.955397	2.167472	1.842268	2.384903	2.35508003494	2.54330696142	10.741691	0.00733173421746	6.22691959958e-05	0.002223926034
2.376043	1.905715	0.927823	1.887051	1.667325	2.183479	2.180451	2.256901	1.834969	4.551021	11.969628	0.00734178533732	0.00119286543148	0.000483308703892
2.499662	1.934497	1.148248	1.896318	2.05830853547	2.183627	1.821375	1.892968	1.8327	1.947469	1.303769	0.00735308602404	0.00188034938527	6.08504526903e-05
2.466622	1.977162	1.1576	1.666913	1.744676	2.183059	2.190349	1.893766	1.845408	2.881517	3.252356	0.00735990849133	0.00180183317736	0.000113465131905
2.46513	1.947183	1.722093	1.801621	1.963589	2.16952	1.84278	2.330915	2.344032	3.878603	9.283771	0.00740118589626	0.00087335200713	0.00146528774894
2.491854	1.99717	1.725725	2.060917	1.764217	2.183614	2.159587	2.382518	2.282629	2.458991	9.742843	0.00740145542925	0.000408257366855	0.00189108950166
2.451795	1.93810448038	1.30344185075	1.93111537962	2.02542998857	2.155713	2.173771	2.421233	2.086351	2.147001	9.722218	0.00740229129794	0.00076277977078	0.00148111210581
2.451795	1.93810448038	1.30344185075	1.929079	2.02542998857	2.155713	2.173771	2.421233	2.086351	2.147001	9.722218	0.00740229129794	0.00076277977078	0.00148111210581
2.404486	1.920864	1.204208	1.909133	1.765157	2.128122	2.190141	2.279728	2.265211	3.773101	7.45606	0.00740753470262	0.00177945503661	0.000290327682784
2.472766	1.976999	1.15155515282	1.916769	1.906869	2.183344	2.181615	1.925373	1.872441	2.745283	11.068549	0.00743261576698	0.00183927470283	1.2080475118e-05
2.441346	1.948015	1.721837	1.754613	1.986501	2.167472	1.8543	2.363911	2.385065	2.135935	10.744091	0.00746039746919	0.000261896954729	0.00206759226545
2.467218	1.943647	1.750877	1.713621	1.772193	2.167516	1.845884	2.347691	1.992489	0.870383	11.111293	0.00746411146778	0.000458521303701	0.00183968387443
2.46485	1.943647	1.728813	1.805637	1.766049	2.167484	1.853532	2.380971	1.877801	1.132399	11.331069	0.00747173224852	0.000289127729482	0.00204793157408
2.484538	1.95829	1.728093	2.060141	2.059129	2.183864	1.86290250838	2.347266	2.33548121805	2.577775	9.55728760559	0.00748381673572	0.000642026270205	0.00168489802711
2.46517	1.95347225607	1.745133	1.805813	1.955397	2.167472	1.842268	2.384903	2.385033	2.573695	10.741691	0.00751141639104	5.77788246003e-05	0.00226289808856
2.302751	1.910162	1.170779	1.994349	1.76080608515	2.183849	2.174554	2.351685	1.847551	0.771948	10.524156	0.00752021330998	0.000716978825016	0.00126821227534
2.442366	1.967912	1.18917586444	1.605525	1.766481	2.183867	2.182669	1.922918	1.85572	1.672998	0.311676	0.00753110147539	0.00117935860191	0.000849217192446
2.46517	1.95347225607	1.745133	1.805813	1.955397	2.167472	1.842268	2.384903	2.385033	2.17152996597	10.741691	0.00754431230038	0.000102872094572	0.00220002320176
