2.336823	1.816576	1.519999	1.661976	1.997042	2.515715	2.145571	2.377864	2.652631	2.467251	2.58719	4.876881	6.219119	6.307678	0.0906692006643	0.00487918319634	0.00201013474087
2.336823	1.816576	1.528175	1.661	2.036626	2.518275	2.194691	2.377736	2.628567	2.361139	2.587226	4.877905	5.8259	6.330238	0.0545230503484	0.0050535504932	0.00192954376317
2.336823	1.816576	1.528191	1.661	2.036722	2.518275	2.174179	2.377736	2.624471	2.467763	2.58723	4.877905	6.231407	6.1105553899	0.0467884671995	0.00377006441435	0.00271955618208
2.336823	1.816576	1.528191	1.661	2.036722	2.518275	2.174179	2.377736	2.624471	2.467763	2.58723	4.877905	6.4918126914	6.330238	0.0544979060007	0.00496344114886	0.00197560054864
2.336823	1.817568	1.528175	1.655832	2.035922	2.404355	2.174215	2.40436	2.663895	2.364211	2.587114	4.873168	4.84286	6.854294	0.0891583077562	0.00860425655496	5.94454236013e-06
2.336823	1.817824	1.528191	1.65588	2.03797	2.404355	2.174279	2.404488	2.655703	2.364211	2.586858	4.26664	4.51518	6.854334	0.0888672878034	0.00857051492195	1.65653441721e-05
2.336823	1.817856	1.528175	1.660952	2.036626	2.518275	2.194691	2.377736	2.634199	2.357043	2.587226	4.878273	5.8259	6.340286	0.0549182467392	0.0051428385529	0.00186179158675
2.336823	1.817856	1.528191	1.61694795533	2.035922	2.515715	2.174215	2.36148	2.5741201897	2.357043	2.587226	4.26663186537	4.51518	6.854334	0.0812323463888	0.00873534027057	0.000125336189148
2.336823	1.817856	1.528191	1.661976	2.035922	2.515715	2.174215	2.36148	2.5741201897	2.357043	2.57393634256	4.26663186537	4.51518	6.854334	0.0983224638396	0.00852270487117	1.55298378297e-06
2.336823	1.817856	1.528191	1.661976	2.035922	2.515715	2.174215	2.36148	2.5741201897	2.357043	2.587226	4.26663186537	4.51518	6.854334	0.0983224638396	0.00852270487117	1.55298378297e-06
2.336823	1.817856	1.528191	1.661976	2.035922	2.515715	2.174215	2.36148	2.663895	2.357043	2.587226	4.26663186537	4.51518	6.854334	0.0983224638396	0.00852270487117	1.55298378297e-06
2.336823	1.817856	1.528191	1.661976	2.035922	2.515715	2.174215	2.36148	2.663895	2.357043	2.587226	4.872785	4.51518	6.854334	0.0986183627368	0.0084927833611	8.01245162845e-05
2.336823	1.817856	1.528191	1.661976	2.035922	2.515715	2.174215	2.36234786765	2.663895	2.357043	2.587226	4.872785	4.51518	6.854334	0.0986183627368	0.0084927833611	8.01245162845e-05
2.336823	1.818112	1.528175	1.655824	2.036114	2.518275	2.174281	2.36148	2.657495	2.363595	2.587224	4.790929	6.219116	7.421936	0.0376550799402	0.000330327664927	0.00519873164645
2.336823	1.823232	1.528143	1.6774	2.03877	2.507523	2.162947	2.37748	2.665431	2.361139	2.587182	4.876873	5.829996	6.338238	0.100352184483	0.00511300899329	0.00183115353826
2.336823	1.823968	1.550591	1.661976	1.985426	2.468867	2.194798	2.410632	2.403266	2.377547	2.586966	4.872913	5.694829	6.076252	0.106948849468	0.00359525408354	0.00272605115447
2.336823	1.824256	1.528223	1.659928	2.03621	2.392835	2.174665	2.38196	2.658551	2.380395	2.569944	4.872913	5.891436	8.101458	0.0706072017579	0.00406493067696	0.00259554923186
2.336823	1.831616	1.528175	1.653784	2.014719	2.405635	2.174255	2.377864	2.656644	2.357043	2.570779	4.397633	5.657964	6.393391	0.0545508599704	0.00523099186055	0.00176295842738
2.336823	1.831904	1.528175	1.660952	2.036626	2.409219	2.195079	2.36148	2.623959	2.357043	2.569754	4.874177	4.51518	6.286162	0.0489498988637	0.00265317164036	0.00375603747888
2.336823	1.832192	1.522047	1.660952	1.983378	2.452739	2.174247	2.377864	2.656727	2.463859	2.587222	4.880977	6.088043	6.340286	0.0557514190098	0.00475446077956	0.00212752076577
2.336823	1.832192	1.528191	1.661016	2.035922	2.518275	2.174215	2.377704	2.663895	2.467763	2.58723	4.872785	6.088047	6.330238	0.0506365808584	0.00471377897789	0.00214695530177
2.336823	1.841082	1.528191	1.660952	2.003666	2.510083	2.174411	2.410632	2.656727	2.356667	2.58719	4.872806	4.604268	6.307518	0.0465241181493	0.00202154941902	0.00409022836913
2.336823	1.841082	1.528191	1.660952	2.003666	2.510083	2.18057185461	2.410632	2.656727	2.356667	2.58719	4.872806	4.604268	6.307518	0.0465241181493	0.00202154941902	0.00409022836913
2.336823	1.84108228801	1.528191	1.660952	2.035922	2.49231406454	2.174215	2.36148	2.656727	2.356659	2.58719	4.89027781938	4.51518	6.340286	0.0462030904481	0.00226951050679	0.0039721831906
2.336823	1.84108228801	1.528191	1.660952	2.035922	2.518275	2.174215	2.36148	2.656727	2.356659	2.58719	4.266632	4.51518	6.340286	0.0458854602821	0.00236325189363	0.00387083727043
2.336823	1.84108228801	1.528191	1.660952	2.035922	2.518275	2.174215	2.36148	2.656727	2.356659	2.58719	4.89027781938	4.51518	6.340286	0.0462030904481	0.00226951050679	0.0039721831906
2.336823	1.87100613642	1.528175	1.653768	2.026738	2.405635	2.190637	2.377864	2.660823	2.380339	2.570776	4.872785	5.797228	6.369782	0.0192678531023	0.00304071952607	0.00677580498743
2.336919	1.817856	1.528191	1.595464	2.038034	2.517251	2.174215	2.36148	2.590504	2.357043	2.58697	4.218816	4.978028	6.856382	0.0804858616653	0.00899957867653	0.000311238504873
2.336951	1.806592	1.528175	1.660952	2.035698	2.405635	2.165039	2.377864	2.661463	2.361139	2.587665	4.348417	5.117292	6.36979	0.059812747558	0.00398102380795	0.00276569483694
